33
# x y z
0	15	0
1	15	0
2	15	0
3	15	0
4	15	0
5	15	0
6	15	0
6.8741572761215	14.514357068821	0
7.7483145522431	14.028714137643	0
8.6224718283646	13.543071206464	0
9.4966291044861	13.057428275285	0
10.370786380608	12.571785344107	0
11.244943656729	12.086142412928	0
12.119100932851	11.60049948175	0
12.993258208972	11.114856550571	0
13.867415485094	10.629213619392	0
14.741572761215	10.143570688214	0
15.615730037337	9.657927757035	0
16.489887313458	9.1722848258564	0
17.36404458958	8.6866418946778	0
18.238201865702	8.2009989634992	0
19.112359141823	7.7153560323205	0
19.986516417945	7.2297131011419	0
20.860673694066	6.7440701699633	0
21.734830970188	6.2584272387846	0
22.608988246309	5.772784307606	0
23.483145522431	5.2871413764274	0
24.408739718026	5	0
25.408739718026	5	0
26.408739718026	5	0
27.408739718026	5	0
28.408739718026	5	0
29.408739718026	5	0
1035
# a b m n rhoa k err ip iperr
1	2	3	4	1.93787303463972e+03	-1.88495559215388e+01	1.00096584656895e-02	0.00000000000000e+00	0.00000000000000e+00
2	3	4	5	1.71510927777507e+03	-1.88495559215388e+01	1.00109363520138e-02	0.00000000000000e+00	0.00000000000000e+00
3	4	5	6	1.64463286890958e+03	-1.88495559215388e+01	1.00114243284347e-02	0.00000000000000e+00	0.00000000000000e+00
4	5	6	7	1.58737060728603e+03	-1.88495559215388e+01	1.00116660503544e-02	0.00000000000000e+00	0.00000000000000e+00
5	6	7	8	1.83772386579080e+03	-1.92410338475267e+01	1.00104916958998e-02	0.00000000000000e+00	0.00000000000000e+00
6	7	8	9	1.96156096420910e+03	-1.92410338475267e+01	1.00096115665728e-02	0.00000000000000e+00	0.00000000000000e+00
7	8	9	10	1.65011176147050e+03	-1.88495559215387e+01	1.00113594713742e-02	0.00000000000000e+00	0.00000000000000e+00
8	9	10	11	1.78557058349121e+03	-1.88495559215388e+01	1.00105922372005e-02	0.00000000000000e+00	0.00000000000000e+00
9	10	11	12	1.73990611757828e+03	-1.88495559215387e+01	1.00110016429176e-02	0.00000000000000e+00	0.00000000000000e+00
10	11	12	13	1.70937712564176e+03	-1.88495559215388e+01	1.00108758312495e-02	0.00000000000000e+00	0.00000000000000e+00
11	12	13	14	1.73372761827249e+03	-1.88495559215388e+01	1.00110274030838e-02	0.00000000000000e+00	0.00000000000000e+00
12	13	14	15	1.67406474891333e+03	-1.88495559215387e+01	1.00112282509263e-02	0.00000000000000e+00	0.00000000000000e+00
13	14	15	16	1.65106646339791e+03	-1.88495559215388e+01	1.00113526312877e-02	0.00000000000000e+00	0.00000000000000e+00
14	15	16	17	1.65973406043857e+03	-1.88495559215387e+01	1.00114918656927e-02	0.00000000000000e+00	0.00000000000000e+00
15	16	17	18	1.64113209226766e+03	-1.88495559215387e+01	1.00116810177962e-02	0.00000000000000e+00	0.00000000000000e+00
16	17	18	19	1.55678353591619e+03	-1.88495559215388e+01	1.00119029965002e-02	0.00000000000000e+00	0.00000000000000e+00
17	18	19	20	1.54086177044328e+03	-1.88495559215388e+01	1.00121474483684e-02	0.00000000000000e+00	0.00000000000000e+00
18	19	20	21	1.53909289054639e+03	-1.88495559215387e+01	1.00123186698540e-02	0.00000000000000e+00	0.00000000000000e+00
19	20	21	22	1.50865008190334e+03	-1.88495559215387e+01	1.00126166958207e-02	0.00000000000000e+00	0.00000000000000e+00
20	21	22	23	1.44586159249606e+03	-1.88495559215387e+01	1.00128779900318e-02	0.00000000000000e+00	0.00000000000000e+00
21	22	23	24	1.41016059705228e+03	-1.88495559215388e+01	1.00131890228139e-02	0.00000000000000e+00	0.00000000000000e+00
22	23	24	25	1.39199844800694e+03	-1.88495559215388e+01	1.00135411654839e-02	0.00000000000000e+00	0.00000000000000e+00
23	24	25	26	1.34028763614834e+03	-1.88495559215387e+01	1.00138786670153e-02	0.00000000000000e+00	0.00000000000000e+00
24	25	26	27	1.34042040972011e+03	-1.88495559215388e+01	1.00140089634686e-02	0.00000000000000e+00	0.00000000000000e+00
25	26	27	28	1.26531891118598e+03	-1.91662214494505e+01	1.00153392842859e-02	0.00000000000000e+00	0.00000000000000e+00
26	27	28	29	1.11456478848670e+03	-1.78511319560395e+01	1.00160355927627e-02	0.00000000000000e+00	0.00000000000000e+00
27	28	29	30	1.14295760884253e+03	-1.92419682724375e+01	1.00168601906398e-02	0.00000000000000e+00	0.00000000000000e+00
28	29	30	31	1.18375040318279e+03	-1.88495559215388e+01	1.00154844188834e-02	0.00000000000000e+00	0.00000000000000e+00
29	30	31	32	1.18364126079526e+03	-1.88495559215388e+01	1.00158681320271e-02	0.00000000000000e+00	0.00000000000000e+00
30	31	32	33	1.21694909609113e+03	-1.88495559215388e+01	1.00154903874069e-02	0.00000000000000e+00	0.00000000000000e+00
1	2	4	5	2.38730751839015e+03	-7.53982236861549e+01	1.00320513340833e-02	0.00000000000000e+00	0.00000000000000e+00
2	3	5	6	1.98083568720386e+03	-7.53982236861549e+01	1.00376979665015e-02	0.00000000000000e+00	0.00000000000000e+00
3	4	6	7	1.97714557036074e+03	-7.53982236861549e+01	1.00386436616600e-02	0.00000000000000e+00	0.00000000000000e+00
4	5	7	8	2.23721908854950e+03	-7.88179583003060e+01	1.00348817966649e-02	0.00000000000000e+00	0.00000000000000e+00
5	6	8	9	2.56263158317837e+03	-7.08839950849544e+01	1.00277914246778e-02	0.00000000000000e+00	0.00000000000000e+00
6	7	9	10	2.07751304404911e+03	-7.88179583003060e+01	1.00379352796547e-02	0.00000000000000e+00	0.00000000000000e+00
7	8	10	11	1.90086839368194e+03	-7.53982236861550e+01	1.00398113047649e-02	0.00000000000000e+00	0.00000000000000e+00
8	9	11	12	2.04259449016871e+03	-7.53982236861548e+01	1.00373274002959e-02	0.00000000000000e+00	0.00000000000000e+00
