X,Y,pressure_head_normal
29.835743835758336,2.8158936293828054,-13471.563506554889
29.89049589050556,2.7739543626122467,-10642.60327104637
29.94524794525278,2.732015095841688,-8391.177892824811
30.0,2.6900758290711284,-7254.465384287337
29.89049589050556,2.877262419588537,-15031.881832473093
29.94524794525278,2.835323152817978,-10753.449150321709
30.0,2.793383886047419,-9332.198559452861
29.94524794525278,2.9386312097942686,-16620.913421041336
30.0,2.896691943023709,-12195.533819376495
30.0,3.0,-12674.524128101511
29.88458018581348,2.650131889336326,-7295.733562038399
29.769160371626956,2.610187949601523,-8422.337195028718
29.653740557440432,2.57024400986672,-8450.423963755666
30.000000000000004,2.575761189625791,-4843.82543945697
29.88458018581348,2.535817249890988,-5025.133618842629
29.769160371626956,2.495873310156185,-5751.187329541876
30.0,2.461446550180453,-2536.2820762019005
29.88458018581348,2.4215026104456503,-3835.277997965689
30.0,2.347131910735116,-1822.0805434122767
29.77164269107486,2.877262419588537,-19033.19230452188
29.82639474582208,2.9386312097942686,-20954.105870291474
29.8811468005693,3.0,-18854.066655445935
29.707541546391383,2.9386312097942686,-21463.878085854256
29.7622936011386,3.0,-22760.471866143438
29.643440401707903,3.0,-16507.46192248852
30.0,1.967650275475953,-696.34189476262
30.000000000000004,2.094144153895674,-946.3153995646085
30.0,2.220638032315395,-1272.6421121983744
29.88896069015236,2.0300950129744333,-884.7221320176297
29.88896069015236,2.156588891394154,-1153.0593722404699
29.88896069015236,2.283082769813875,-2255.662693355526
29.77792138030471,2.092539750472914,-1167.5926763809425
29.77792138030471,2.2190336288926344,-2334.5776770869893
29.66688207045707,2.154984487971394,-1644.3713633996458
30.0,1.5477381378443826,-333.5743102223103
30.000000000000004,1.6877088503882396,-419.6148119185867
30.0,1.8276795629320963,-524.8330002131864
29.88064992377077,1.6142195026698485,-407.4635658299404
29.880649923770765,1.7541902152137046,-501.2247028592518
29.880649923770765,1.8941609277575613,-641.3220537173286
29.76129984754153,1.6807008674953132,-481.3528214375721
