X,Y,theta,theta_constrain_inverted,theta_normal_inverted,pressure_head_constrain,pressure_head_normal
29.835743835758336,2.8158936293828054,0.3161454410720989,0.20646461870683563,0.18336837586273327,-44644.30419660223,-241293.84742790257
29.89049589050556,2.7739543626122467,0.3165936897727575,0.20464998854069905,0.18561602573333857,-50330.01710312543,-201226.20575378762
29.94524794525278,2.732015095841688,0.3170497272704614,0.20232543525874278,0.18815741744297626,-58848.41274914337,-164709.779238131
30.0,2.6900758290711284,0.3175138125500153,0.20006174097139387,0.19079373338265876,-68743.06474206797,-134540.69696122452
29.89049589050556,2.877262419588537,0.3155002327189216,0.1938574215150946,0.1824534894722037,-107049.94881215593,-260130.49256499126
29.94524794525278,2.835323152817978,0.3159374784763034,0.1931154810358082,0.1847847001329566,-113071.95244835518,-215097.08370369195
30.0,2.793383886047419,0.3163821540641468,0.19258231589536334,0.18705163284649892,-117636.18781965788,-179588.5939861652
29.94524794525278,2.9386312097942686,0.3148705790316774,0.1773742461616067,0.18156600887534602,-400422.5079504446,-280006.7718346327
30.0,2.896691943023709,0.315297319926979,0.17763896059990855,0.1838821375926429,-391281.80584325566,-231395.09476332593
30.0,3.0,0.3142557881858305,0.16515380313692382,0.18039062139686318,-1264745.2406048123,-309029.4937199732
29.88458018581348,2.650131889336326,0.3179615936317685,0.20765524841456304,0.189325516156333,-41309.14843050981,-150487.4372630702
29.769160371626956,2.610187949601523,0.3184170996818724,0.21437883535170033,0.1885563227071698,-27027.645953256313,-159688.56999157576
29.653740557440432,2.57024400986672,0.3188805856952905,0.21954506979169508,0.18798269128540407,-19810.211449323175,-166965.1936018913
30.000000000000004,2.575761189625791,0.3188128211113884,0.2044456634242985,0.19520540005933182,-51020.0200250606,-97014.03888592038
29.88458018581348,2.535817249890988,0.3192833406932102,0.21098947022388947,0.1933504783923792,-33373.592607432205,-111124.08048840925
29.769160371626956,2.495873310156185,0.3197623471088415,0.21710313640725096,0.19280278612580887,-22907.507016233416,-115724.01577820502
30.0,2.461446550180453,0.3201787913473786,0.2083626377734514,0.1997390789218689,-39461.49137841292,-70301.11779438399
29.88458018581348,2.4215026104456503,0.3206743272976576,0.21461150289420008,0.19799472921082056,-26644.79816283051,-79447.90799547416
30.0,2.347131910735116,0.3216185386761553,0.2128211614482638,0.20381019056253855,-29756.992125644996,-53235.347619413384
29.77164269107486,2.877262419588537,0.3154943156372053,0.19828536278061576,0.1803328059104635,-77834.57755665101,-310542.53014992824
29.82639474582208,2.9386312097942686,0.3148648030693128,0.18320714682037648,0.1794273039438714,-244498.35765935256,-335367.36750178225
29.8811468005693,3.0,0.3142501471323884,0.17639658603801453,0.17838029796851618,-436337.71931859315,-366913.87339735765
29.707541546391383,2.9386312097942686,0.314859028387574,0.16775969894611,0.1765983141133382,-974986.0793742484,-428638.36027012876
29.7622936011386,3.0,0.3142445073038014,0.15418969863114382,0.17542638301869495,-4214966.167641013,-475622.25777701166
29.643440401707903,3.0,0.3142388686995683,0.16540032467295818,0.17147313003614867,-1233519.8987679775,-682878.1512161602
30.0,1.967650275475953,0.3270315765718836,0.22481677662236654,0.21537135272756294,-14610.06300476481,-25436.561599100605
30.000000000000004,2.094144153895674,0.3251048835624022,0.22069631113684327,0.21176146457856207,-18516.440477112254,-31791.92248742005
30.0,2.220638032315395,0.3233055329143844,0.21711912017872137,0.20799704914123546,-22885.528731330618,-40404.44368532086
29.88896069015236,2.0300950129744333,0.3260634897834378,0.22604678372530307,0.21270445760767873,-13631.46786803161,-29973.719041322467
29.88896069015236,2.156588891394154,0.3242017109311647,0.22200454442209966,0.20912588577852992,-17160.819263828307,-37571.996607266316
29.88896069015236,2.283082769813875,0.322459531883899,0.21880059969705126,0.20406291219009792,-20701.223463875827,-52341.55499303884
29.77792138030471,2.092539750472914,0.3251285091806203,0.22679203833518075,0.20944064603464713,-13074.696523699611,-36822.746363739054
29.77792138030471,2.2190336288926344,0.323327641731947,0.22279217116783598,0.2046349638332261,-16398.947025526602,-50380.394243353214
