X,Y,pressure_head_normal
29.835743835758336,2.8158936293828054,-1362.4335582865458
29.89049589050556,2.7739543626122467,-1179.9994602613344
29.94524794525278,2.732015095841688,-1019.6470027031744
30.0,2.6900758290711284,-904.4964447934551
29.89049589050556,2.877262419588537,-1508.5354589444323
29.94524794525278,2.835323152817978,-1241.0983727491678
30.0,2.793383886047419,-1113.9537922306242
29.94524794525278,2.9386312097942686,-1651.48975639545
30.0,2.896691943023709,-1375.2945273329706
30.0,3.0,-1240.4969859431271
29.88458018581348,2.650131889336326,-897.1360428670542
29.769160371626956,2.610187949601523,-933.5295302437489
29.653740557440432,2.57024400986672,-927.6207725951114
30.000000000000004,2.575761189625791,-665.6297104429163
29.88458018581348,2.535817249890988,-684.6118355761996
29.769160371626956,2.495873310156185,-712.6345399326494
30.0,2.461446550180453,-435.94032861772257
29.88458018581348,2.4215026104456503,-535.7295386418164
30.0,2.347131910735116,-338.86396030637303
29.77164269107486,2.877262419588537,-1716.3925260613678
29.82639474582208,2.9386312097942686,-1883.641205313257
29.8811468005693,3.0,-1657.3905713677048
29.707541546391383,2.9386312097942686,-1836.5335502359237
29.7622936011386,3.0,-1954.650226346312
29.643440401707903,3.0,-1417.2417351305553
30.0,1.967650275475953,-162.59443747000674
30.000000000000004,2.094144153895674,-202.84448692965654
30.0,2.220638032315395,-257.77942434112254
29.88896069015236,2.0300950129744333,-189.09560066119147
29.88896069015236,2.156588891394154,-232.87751740827912
29.88896069015236,2.283082769813875,-355.6400906158972
29.77792138030471,2.092539750472914,-226.11009946715677
29.77792138030471,2.2190336288926344,-348.63704342835945
29.66688207045707,2.154984487971394,-282.5361100710953
30.0,1.5477381378443826,-92.1607346447656
30.000000000000004,1.6877088503882396,-110.07911815052195
30.0,1.8276795629320963,-131.76899161692825
29.88064992377077,1.6142195026698485,-104.30408195244601
29.880649923770765,1.7541902152137046,-123.7408080642873
29.880649923770765,1.8941609277575613,-149.33215267752342
29.76129984754153,1.6807008674953132,-116.44742926012655
29.76129984754153,1.82067158003917,-140.85249926053422
29.641949771312294,1.7471822323207786,-132.5518900184764
29.329448588301357,2.6622176161151883,-1865.8069818859913
29.43411252610354,2.7748117440767923,-2364.26465484672
29.53877646390572,2.8874058720383964,-1162.6431917524283
29.2624816725543,2.7748117440767923,-3325.2686335661924
29.367145610356484,2.8874058720383964,-2224.1635481522417
29.471809548158664,3.0,-626.6344805163319
29.19551475680724,2.8874058720383964,-4940.281090782222
29.300178694609425,3.0,-770.8513596016724
29.12854784106019,3.0,-2270.5039112549216
29.61044130645328,1.326620990103152,-76.05530604685752
29.740294204302188,1.245443321485728,-67.44705715421875
29.87014710215109,1.1642656528683035,-60.67723142185161
30.0,1.0830879842508794,-56.02643561413175
29.740294204302188,1.4003267060168958,-80.39688968244535
29.87014710215109,1.3191490373994714,-70.13471136367433
30.0,1.237971368782047,-65.93097019767262
29.87014710215109,1.474032421930639,-86.97913102735532
30.0,1.3928547533132147,-75.41726768268883
28.88021644412432,3.0,-7582.5537649127
28.631885047188447,3.0,-6731.787559198503
28.383553650252573,3.0,-375.4325745952593
29.04541882672481,2.801337566052634,-5524.944519200209
28.79708742978893,2.801337566052634,-6229.024227609797
28.54875603285306,2.801337566052634,-6725.312328227563
28.96228981238942,2.602675132105268,-2523.1328226135506
28.713958415453547,2.602675132105268,-3120.5190706456633
28.87916079805404,2.404012698157901,-1500.023220425017
29.85515969038684,1.0039540942013976,-51.86756188669325
29.71031938077368,0.9248202041519158,-47.37236390763644
29.56547907116052,0.8456863141024339,-43.954859926733064
30.000000000000004,0.9117031115607382,-49.749982983326106
29.85515969038684,0.8325692215112563,-46.21178627238142
29.71031938077368,0.7534353314617745,-42.554320828288084
30.0,0.7403182388705971,-45.14969053935573
29.85515969038684,0.6611843488211152,-41.744522833392395
30.0,0.5689333661804559,-41.64056595719534
27.776629927702785,2.3897665184722667,-1199.465631484192
27.978937835219384,2.5931776789815117,-2838.4057279032563
28.181245742735975,2.796588839490756,-7135.33845134474
27.619930688854403,2.5931776789815117,-3235.051339013028
27.822238596371,2.796588839490756,-17524.807245506727
28.024546503887592,3.0,-2675.529360426793
27.46323145000602,2.796588839490756,-1793.7762800738033
27.66553935752261,3.0,-22901.509167152533
27.30653221115764,3.0,-43715.83829987838
29.625830969515015,0.3932767367494669,-35.04923729418302
29.75055397967668,0.2621844911663113,-34.786148540474
29.87527698983834,0.1310922455831556,-35.75082512254678
30.0,0.0,-2.454723924384229
29.75055397967668,0.4518289465597966,-37.172497499952144
29.87527698983834,0.320736700976641,-37.07551359224854
30.0,0.1896444553934853,-37.69230504511627
29.87527698983834,0.5103811563701263,-39.6329097322646
30.0,0.3792889107869706,-39.31665735317143
29.54943107154681,0.2621844911663113,-33.18609673495657
29.47303117357859,0.1310922455831556,-30.941033062365904
29.39663127561038,0.0,-2.454723924384229
29.674154081708465,0.1310922455831556,-32.99345342393775
29.59775418374025,0.0,-2.454723924384229
29.798877091870125,0.0,-2.454723924384229
26.436383742782105,2.1783151794070656,-374.92761759405266
26.726433232240616,2.4522101196047106,-1631.2695916535017
27.016482721699127,2.7261050598023555,-9137.701026222552
26.20211020124781,2.4522101196047106,-1335.3211126450587
26.492159690706323,2.7261050598023555,-20161.359090103295
26.782209180164838,3.0,-75250.92974264896
25.96783665971352,2.7261050598023555,-24614.91039417526
26.25788614917203,3.0,-65739.96608456282
25.733563118179227,3.0,-159451.37479973925
6.887028973021197,12.507206126099335,-9.686571009297677e+25
6.591352648680799,12.67147075073289,-8.323553162874351e+25
6.295676324340399,12.835735375366443,-1.024149692976457e+26
6.0,13.0,-3.3475483755615496e+25
6.645008137080469,12.254439406090771,-4086645772.308137
6.349331812740069,12.418704030724324,-92354146504.27887
6.05365548839967,12.582968655357876,-4.7123888522502214e+24
6.402987301139739,12.001672686082204,-437247.16175323457
6.10731097679934,12.165937310715758,-3797429.8461978836
6.16096646519901,11.748905966073638,-11511.321168773913
7.787742412692878,12.006809770726178,-1.0367421895187462e+26
7.487504599468984,12.173608555850564,-7.987142164488922e+25
7.1872667862450905,12.340407340974949,-1391980544355391.0
7.526762231569355,11.801316156804294,-98238792522.15065
7.226524418345461,11.96811494192868,-5.719385607949232e+25
6.926286605121567,12.134913727053064,-5601680135.739913
7.265782050445832,11.59582254288241,-1786644.3769420183
6.965544237221938,11.762621328006794,-1144289.2711861376
7.004801869322309,11.390328928960525,-6744.533191782938
13.244368302368327,8.012727228709146,-5899.801438698929
13.529068135391434,8.175435226280609,-360349.31866701
13.813767968414538,8.33814322385207,-3188147075.957388
14.098467801437645,8.500851221423531,-113520380.51541144
13.22855740253736,8.342385633421761,-139675.15868476994
13.513257235560465,8.505093630993223,-182282698.74020278
13.797957068583568,8.667801628564684,-1206776969.926564
13.212746502706391,8.672044038134375,-85883821.21132001
13.497446335729494,8.834752035705836,-1615070646.3218844
13.19693560287542,9.001702442846991,-13040925.04988669
12.348902043000676,8.480706309963399,-3312.8432086130524
12.63157989629226,8.654371687591263,-34780.67467392622
12.91425774958384,8.828037065219126,-6858620.719834179
12.331069163438183,8.821322094732416,-40524.83204890922
12.613747016729764,8.994987472360279,-12658883.80675887
12.896424870021344,9.168652849988142,-5424014504.497147
12.313236283875687,9.161937879501432,-8662578.008050583
12.59591413716727,9.335603257129296,-924174134.5309188
12.295403404313197,9.502553664270447,-94636781354.45921
11.99489267145912,9.6695040714116,-104645827943.08864
11.694381938605044,9.836454478552753,-115786977887.47375
11.393871205750967,10.003404885693904,-426029837429337.06
12.010784826287406,9.319383855950598,-59628378.82469533
11.71027409343333,9.486334263091749,-106372533.47234292
11.409763360579252,9.6532846702329,-3085375354.4823074
11.726166248261617,9.136214047630746,-1160677.0019963465
11.425655515407538,9.303164454771895,-2161380.504336125
11.441547670235824,8.953044239310895,-1045.5966595816997
8.689274610064299,11.50595854996428,-2317189812940.2886
8.38876387760716,11.672908956884914,-65692880151.28063
8.088253145150018,11.839859363805544,-2.4694332168320753e+25
8.406488165494729,11.311659050194324,-724553287.3753107
8.105977433037587,11.478609457114956,-121718492.28226149
7.805466700580446,11.645559864035588,-1191531877.1064548
8.123701720925155,11.117359550424366,-4528129.444307615
7.823190988468015,11.284309957344998,-1531783.9689986953
7.840915276355584,10.92306005065441,-27188.164181189484
11.093360472896896,10.170355292835058,-2413906596502.8223
10.79284974004282,10.33730569997621,-124837418362.36588
10.492339007188749,10.504256107117362,-384686632.225516
11.105190245387789,9.811656208124774,-5392184104.3566885
10.804679512533712,9.978606615265926,-1284974330.0494614
10.504168779679638,10.14555702240708,-907936011.3535206
10.816509285024608,9.619907530555643,-137430.5438160552
10.515998552170531,9.786857937696794,-540646.6294032729
10.527828324661424,9.428158852986511,-4330.430395684128
9.590806808626525,11.00510732854082,-5954252.54334437
9.29029607577245,11.172057735681976,-45583934275.46932
8.989785342918374,11.339008142823127,-2551693787439.4775
9.29721536120769,10.810083528110347,-142630771.8267687
8.996704628353616,10.977033935251502,-23602404901.474163
8.69619389549954,11.143984342392653,-813024495.6821775
9.003623913788857,10.615059727679874,-129981.47976414632
8.703113180934782,10.782010134821029,-29133288.349860787
8.710032466370025,10.4200359272494,-5748.982341836435
10.191828274334672,10.671206514258516,-166041062.6536032
9.891317541480598,10.838156921399667,-492681274565.2816
10.198954381654392,10.30788370254801,-159530125.3500655
9.898443648800315,10.474834109689162,-1664356.897680715
9.597932915946242,10.641784516830311,-21795246.46826421
9.905569756120036,10.111511297978655,-35031.025857446424
9.60505902326596,10.278461705119806,-18158.76205370382
9.61218513058568,9.9151388934093,-695.317953096119
5.088712251440273,11.75470525812846,-483.5101065443886
5.392474834293516,12.169803505418972,-535941.699920409
5.696237417146758,12.584901752709486,-9.890719098481537e+24
4.8146204615671095,12.169803505418972,-81682.78204666267
5.118383044420352,12.584901752709484,-731525610.8176985
5.4221456272735935,13.0,-2.9499436781786374e+25
4.540528671693945,12.584901752709486,-480842162470.77527
4.844291254547187,13.0,-7.4457681906060205e+25
4.266436881820781,13.0,-6.32151303797501e+25
28.768476486982088,0.0,-2.454723924384229
28.977861416524853,0.0,-2.454723924384229
29.187246346067614,0.0,-2.454723924384229
28.856176962512677,0.1722222046435803,-24.596200930327797
29.065561892055435,0.1722222046435803,-26.949743535886554
29.2749468215982,0.1722222046435803,-28.87260611161845
28.943877438043256,0.3444444092871606,-26.601237620050703
29.153262367586017,0.3444444092871606,-28.800950088840025
29.03157791357384,0.516666613930741,-29.329147016884882
28.3908025927634,0.555132681416955,-23.80126196227149
28.29269227006141,0.37008845427797,-20.333281515152073
28.194581947359424,0.185044227138985,-17.08690140460105
28.09647162465744,0.0,-2.454723924384229
28.516693890836294,0.37008845427797,-22.671130290565554
28.41858356813431,0.185044227138985,-19.650136012041287
28.32047324543232,0.0,-2.454723924384229
28.64258518890919,0.185044227138985,-22.43558022753401
28.544474866207203,0.0,-2.454723924384229
27.353775861415947,0.0,-2.454723924384229
27.60134111582978,0.0,-2.454723924384229
27.848906370243608,0.0,-2.454723924384229
27.47330674384284,0.2260293607837124,-9.55646821602925
27.72087199825667,0.2260293607837124,-11.668057767613801
27.968437252670498,0.2260293607837124,-14.836190208013726
27.59283762626973,0.4520587215674248,-10.619841536830304
27.840402880683563,0.4520587215674248,-14.52396424438785
27.712368508696628,0.6780880823511373,-15.589733355098833
26.955558787111645,0.6584664574291856,-7.856670718921001
26.81462104544161,0.4389776382861238,-5.980525509934577
26.67368330377157,0.2194888191430619,-4.933411363589531
26.532745562101532,0.0,-2.454723924384229
27.088297811879748,0.4389776382861238,-7.391387743228716
26.947360070209704,0.2194888191430619,-6.216322678651197
26.806422328539668,0.0,-2.454723924384229
27.221036836647848,0.2194888191430619,-7.639395234577837
27.080099094977808,0.0,-2.454723924384229
24.70473341361539,1.979412804017976,-62.774851235969976
25.04767664847,2.319608536011984,-423.37751610743226
25.39061988332461,2.659804268005992,-16670.111008798267
24.4698222757436,2.319608536011984,-391.70578030596914
24.812765510598204,2.659804268005992,-8185.028128635277
25.155708745452817,3.0,-124963.64341230375
24.2349111378718,2.659804268005992,-2403.8877454353124
24.577854372726406,3.0,-17153.950394256106
24.0,3.0,-5424.061672401074
22.234489944362554,3.10455464222876,-245.07245505149902
22.5273169719013,3.23396771945273,-9963.9414971935
22.820143999440045,3.3633807966767004,-55229.26951187965
23.11297102697879,3.4927938739006708,-9568.817193130622
22.227079158677213,3.4007665045772235,-7999.261819418722
22.51990618621596,3.5301795818011934,-9138.10772230447
22.8127332137547,3.659592659025164,-6880.078799178892
22.21966837299187,3.6969783669256873,-183520.29976676212
22.51249540053061,3.8263914441496576,-144833.14360016573
22.212257587306528,3.993190229274151,-418653.5380156914
23.076099476914443,3.2326132739941293,-11947.987062575248
23.03922792685009,2.9724326740875875,-2441.243575538168
23.00235637678574,2.7122520741810456,-320.6300479936659
23.4086473513192,3.328529249267114,-10598.520643274866
23.371775801254845,3.0683486493605723,-16649.22838811571
23.33490425119049,2.8081680494540304,-1183.306605355444
23.7043236756596,3.164264624633557,-3351.229290621211
23.667452125595247,2.904084024727015,-3674.7063834962105
21.377377410547226,3.587947063501524,-363.8125340491762
21.655670802800326,3.723028118759066,-15199.222538859141
21.933964195053427,3.858109174016609,-130048.35125838945
21.355160070343292,3.88997852567964,-2794.1002084419792
21.6334534625964,4.025059580937182,-69175.31721502084
21.911746854849497,4.160140636194725,-220160.08097164286
21.332942730139365,4.192009987857756,-39680.781780106336
21.611236122392462,4.327091043115298,-237752.2004054039
21.31072538993543,4.494041450035873,-217191.39578764606
20.45205247235164,4.037184555575842,-180.07908349368506
20.738276778212903,4.189470187062519,-2858.4721886302323
21.024501084074167,4.341755818549196,-27378.135780518987
20.437766045358828,4.356420594203671,-1154.1021755405363
20.72399035122009,4.508706225690348,-20692.681291099518
21.01021465708136,4.660991857177025,-41193.33501229419
20.423479618366017,4.6756566328315,-11341.407878297501
20.70970392422728,4.827942264318176,-10184.64063013529
20.409193191373205,4.994892671459329,-26173.355226369258
19.52814390630903,4.522464566902971,-131.17922844047152
19.821827001330423,4.67994060175509,-1518.6447094364428
20.11551009635181,4.83741663660721,-19215.108169566938
19.521316268476347,4.846891008896243,-1472.7390863249577
19.81499936349774,5.0043670437483625,-42257.84105183654
20.108682458519134,5.161843078600482,-72811.35687407012
19.51448863064367,5.171317450889515,-109406.44361405323
19.80817172566506,5.328793485741635,-35386.131564889976
19.507660992810987,5.495743892882787,-207088.69680659915
18.610930233632114,5.016166810180613,-232.39763334834555
18.90984048669174,5.176025837748005,-5587.617186461808
19.208750739751363,5.335884865315396,-64458.82204283472
18.609329753837663,5.342976244889157,-1778.985175178047
18.908240006897284,5.502835272456548,-41815.26809602388
19.207150259956908,5.662694300023939,-311444.8607081212
18.60772927404321,5.6697856795977,-51246.088828253036
18.906639527102836,5.829644707165091,-25051.66199923863
18.60612879424876,5.996595114306244,-266875.4792768982
17.701350039379864,5.516952908480754,-928.3644788319488
18.002942957669497,5.676833643755917,-21240.066563696902
18.304535875959125,5.836714379031081,-754877.0914999788
17.702432224815425,5.84378405089707,-19763.93129284276
18.004025143105054,6.003664786172233,-559047.8287773528
18.30561806139468,6.163545521447396,-974554.6651892636
17.703514410250982,6.1706151933133855,-1784261.8512577426
18.00510732854061,6.330495928588548,-11975851.790006442
17.70459659568654,6.497446335729702,-22890839.303764194
14.124434944694032,7.530426237376822,-1562.5366777128775
14.416289963129312,7.686950824917906,-1240394.8625460125
14.70814498156459,7.843475412458989,-15963091.623006908
14.999999999999869,8.000000000000073,-214733735.95229235
14.115779230275235,7.853901232059059,-21992.462259461594
14.407634248710512,8.010425819600142,-6755663.8334538555
14.699489267145792,8.166950407141226,-489273347.09187686
14.10712351585644,8.177376226741295,-49347901.223080866
14.398978534291716,8.333900814282378,-502715043.6200693
15.002886965503036,7.025827425798382,-1806.9117528468782
15.302435376522723,7.183601210057795,-33973.3452307554
15.601983787542403,7.341374994317205,-100442.11017564221
15.90153219856209,7.499148778576616,-514794.28674629034
15.001924643668648,7.350551617198946,-98990.10757455986
15.301473054688332,7.508325401458357,-8547853.628326729
15.601021465708016,7.666099185717768,-10100523.323451519
15.000962321834258,7.67527580859951,-25057727.138538156
15.30051073285394,7.83304959285892,-411102548.79980975
16.80514126931592,6.026888004331858,-585.7068172606507
17.104959711439463,6.183740781464473,-29011.41945302778
17.404778153563,6.340593558597087,-7305278.096400564
16.804448978585384,6.350691188605625,-31364.964054618766
17.104267420708926,6.50754396573824,-3254779.8322505723
17.404085862832464,6.664396742870853,-3490573.702513422
16.80375668785485,6.674494372879392,-1048428.0671221147
17.10357512997839,6.8313471500120055,-3813112.0021353276
16.803064397124313,6.998297557153158,-1203191.7558670975
15.90486659488606,6.526352836896305,-741.9996663061457
16.20426586229881,6.68366774364859,-8822.410140712143
16.503665129711564,6.840982650400874,-135554.09788508833
15.90375512944474,6.850618150789742,-6142.456223201107
16.20315439685749,7.007933057542026,-1646270.4335538093
16.502553664270238,7.165247964294311,-1363305.8650935094
15.902643664003412,7.174883464683179,-51214.94195340115
16.202042931416166,7.332198371435464,-2514577.9831224997
3.230665051494696,12.034837259288452,-58027.46227200069
3.5759223282700576,12.356558172858971,-51503647.255754724
3.92117960504542,12.678279086429484,-113015822160.50485
3.051599297277251,12.356558172858971,-4119812.3320385646
3.396856574052613,12.678279086429484,-1066843213280616.9
3.742113850827975,13.0,-6.992293557768121e+25
2.8725335430598062,12.678279086429484,-5.2688915463582286e+20
3.217790819835168,13.0,-7.287965781591176e+20
2.6934677888423613,13.0,-78385385923.8604
1.894150029195885,12.342927064550649,-1113921.2359974112
2.1605892824113773,12.561951376367098,-331517953.5508742
2.427028535626869,12.780975688183547,-1579109132.0972388
1.8015821360463988,12.561951376367098,-12007239.257155698
2.068021389261891,12.780975688183547,-16503832935481.938
2.334460642477383,13.0,-17280715082850.955
1.7090142428969126,12.780975688183547,-7607119415.27741
1.9754534961124048,13.0,-839552511842258.1
1.6164463497474264,13.0,-179672631220754.8
26.21647745375805,0.5949088360404704,-3.799102912285526
26.01935793983788,0.396605890693647,-2.9446413412482313
25.822238425917703,0.1983029453468235,-2.2270827386928667
25.62511891199753,0.0,-2.454723924384229
26.32190015653921,0.396605890693647,-3.8447592791605087
26.12478064261904,0.1983029453468235,-3.0142452482953788
25.927661128698865,0.0,-2.454723924384229
26.42732285932037,0.1983029453468235,-3.966264858504164
26.2302033454002,0.0,-2.454723924384229
25.51804402326356,0.3154190194113841,-1.8504096130594156
25.41096913452958,0.6308380388227683,-2.1524726828920633
25.3038942457956,0.9462570582341524,-3.087967667543679
25.29066689044004,0.0,-2.454723924384229
25.183592001706057,0.3154190194113841,-1.4626548116419706
25.07651711297208,0.6308380388227683,-1.7114841961164537
24.956214868882533,0.0,-2.454723924384229
24.84913998014856,0.3154190194113841,-1.1110587026552525
24.621762847325037,0.0,-2.454723924384229
1.191230155571037,12.45000929356441,-387142.20116471895
1.3329688869631668,12.633339529042942,-7571766.024105612
1.4747076183552963,12.816669764521473,-41603003901.69325
1.0846374900272948,12.633339529042942,-1351298.0514391433
1.2263762214194245,12.816669764521473,-248874509.49554867
1.3681149528115542,13.0,-359007642.9624655
0.9780448244835525,12.816669764521473,-1156247.58222674
1.119783555875682,13.0,-8459120.17347176
0.8714521589398101,13.0,-25782206.635245636
0.6750259027757878,12.59861476859781,-145349.46449815674
0.7405013214971286,12.732409845731876,-6872874.093429851
0.8059767402184693,12.866204922865936,-19874994.855664566
0.5688704679478902,12.732409845731876,-117694.82370889079
0.6343458866692309,12.866204922865936,-91427.47625958161
0.6998213053905716,13.0,-36519.27905502917
0.4627150331199925,12.866204922865936,-80698.64501692077
0.5281904518413333,13.0,-31962.451588756187
0.3565595982920949,13.0,-89504.16093483793
0.1474381730543653,12.819162276059243,-101177.76635338606
0.2171453148002752,12.879441517372832,-140748.8623440322
0.2868524565461851,12.939720758686416,-161150.05792263016
0.0982921153695775,12.879441517372832,-49214.02734527074
0.1679992571154873,12.939720758686416,-73038.75230620003
0.2377063988613972,13.0,-54003.610987571825
0.0491460576847896,12.939720758686416,-36439.1736320082
0.1188531994306995,13.0,-54724.99792663925
1.8041124150158798e-15,13.0,-23664.319918745674
24.06586686214112,0.9348758704756468,-1.0174813882937954
23.881438179019742,0.6232505803170979,-0.6706484416233625
23.69700949589837,0.3116252901585489,-0.5308442737221869
23.512580812777,0.0,-2.454723924384229
24.25116552386909,0.6232505803170979,-0.8391381071765691
24.06673684074772,0.3116252901585489,-0.6189920235804998
23.882308157626344,0.0,-2.454723924384229
