X,Y,theta,theta_constrain_inverted,theta_normal_inverted,pressure_head_constrain,pressure_head_normal
29.835743835758336,2.8158936293828054,0.3161587979386241,0.19855825759031098,0.1754077542406599,-76353.37436407649,-476414.7447708093
29.89049589050556,2.7739543626122467,0.3166038199009904,0.19675605187419676,0.17782756361080532,-86761.52295000522,-384913.2007690645
29.94524794525278,2.732015095841688,0.317056517616876,0.19442876986538535,0.18054689676657923,-102659.34250833979,-304981.30792221316
30.0,2.6900758290711284,0.3175171444025624,0.19216489796388805,0.1833314126179801,-121355.21738049577,-242024.2927920332
29.89049589050556,2.877262419588537,0.315520959207368,0.18545490781109447,0.17460848569580198,-203833.5062414693,-511865.7082820463
29.94524794525278,2.835323152817978,0.3159551820520052,0.18479526302414506,0.1771016029444194,-214914.18994227683,-410090.30943564407
30.0,2.793383886047419,0.3163967309033665,0.18435356311426093,0.1795007584439329,-222714.51967391834,-333272.00483667786
29.94524794525278,2.9386312097942686,0.3148983246496434,0.16849859436705855,0.17386901386777187,-907078.5693508419,-547341.2954452286
30.0,2.896691943023709,0.3153222317711014,0.16886811292238801,0.17634883062121717,-875136.2506968756,-438183.22076606925
30.0,3.0,0.3142902254737135,0.15611908268678212,0.1728326753184868,-3362132.5672341185,-601836.3727324114
29.88458018581348,2.650131889336326,0.3179634651996271,0.19992249613646818,0.1816154543440484,-69410.60172208528,-278855.2354604451
29.769160371626956,2.610187949601523,0.3184174601658249,0.20680608572192474,0.18058143523269465,-43657.63911631311,-304094.73068663734
29.653740557440432,2.57024400986672,0.318879381763792,0.2121089351243251,0.17978086763753567,-31107.822372293744,-325416.39219956635
30.000000000000004,2.575761189625791,0.3188150970888891,0.1967433421955802,0.18787481530180322,-86840.41280550051,-168375.12019773328
29.88458018581348,2.535817249890988,0.3192840624770169,0.20343587451555664,0.18573297636160627,-54591.07852037417,-199357.26733195694
29.769160371626956,2.495873310156185,0.3197614581947676,0.20971259447587692,0.18492345556581039,-36188.99197989897,-212708.53146337552
30.0,2.461446550180453,0.3201798991197899,0.20084036270984396,0.1925552990194085,-65141.56723282571,-117872.95754152225
29.88458018581348,2.4215026104456503,0.3206737754894806,0.20726212024015028,0.19047853003685133,-42378.16429638206,-137796.22761019375
30.0,2.347131910735116,0.3216183483092578,0.2055117852535918,0.19672127443496606,-47533.578467822874,-86977.58172480037
29.77164269107486,2.877262419588537,0.3155210053947014,0.1897443559263995,0.17219599547425793,-145730.30261825075,-638349.9135503916
29.82639474582208,2.9386312097942686,0.3148983697475747,0.17413480933853465,0.1714075575892902,-534279.2469695254,-687088.2187511827
29.8811468005693,3.0,0.3142902695296679,0.1673892103391076,0.17050282504219583,-1011187.427650444,-748277.8923704332
29.707541546391383,2.9386312097942686,0.3148984148455841,0.15802638336486993,0.16822602651183097,-2706049.4595731623,-931485.8781004819
29.7622936011386,3.0,0.3142903135856968,0.14438768958980233,0.1671471641996664,-14932865.385810373,-1035658.9538717996
29.643440401707903,3.0,0.3142903576418005,0.15558909283551722,0.16274900979000229,-3575161.9128703796,-1621133.963501451
30.0,1.967650275475953,0.3270315667027625,0.21821354335033016,0.20853996631270133,-21435.860284256705,-39013.09520529285
30.000000000000004,2.094144153895674,0.3251048052387164,0.21384880259106975,0.20481513653469957,-27923.2546428248,-49780.02221206404
30.0,2.220638032315395,0.3233053949278798,0.21004154665381558,0.20099954189375097,-35438.81898724945,-64431.84739690765
29.88896069015236,2.0300950129744333,0.326063434575652,0.2194178120530716,0.20560578653653638,-19959.396288933443,-47239.33125192801
29.88896069015236,2.156588891394154,0.3242015925047234,0.21510703027747613,0.20194204706235455,-25849.68921232323,-60404.543408558646
29.88896069015236,2.283082769813875,0.3224593581587691,0.21168510638071578,0.19673042578980485,-31944.527136577006,-86920.66896063798
29.77792138030471,2.092539750472914,0.3251284116898379,0.22009789960588722,0.20204391301088243,-19176.59897973481,-59986.58821806491
29.77792138030471,2.2190336288926344,0.3233274857600643,0.2158310013715817,0.19708023903242297,-24735.80402090753,-84776.41454750318
29.66688207045707,2.154984487971394,0.3242244270733454,0.22045061941076502,0.19774103758755648,-18784.32319401858,-80887.13622956659
30.0,1.5477381378443826,0.3346036831939237,0.22989820532254412,0.21925373127553888,-11015.242011334145,-20153.627860661793
30.000000000000004,1.6877088503882396,0.3318451524554873,0.2277038935596603,0.21576844945221887,-12428.126652265833,-24829.871644796753
30.0,1.8276795629320963,0.3293340312167124,0.22389688998365484,0.2123328585510481,-15393.953706259748,-30675.7872102675
29.88064992377077,1.6142195026698485,0.3332597540596845,0.23123728107067024,0.2162931969978638,-10242.64978795684,-24053.098844302447
29.880649923770765,1.7541902152137046,0.330624207917547,0.22836861696620517,0.21288463092705293,-11979.561942867313,-29639.869395841764
29.880649923770765,1.8941609277575613,0.3282164523629018,0.22447296284943904,0.20947368973828195,-14897.639943745724,-36745.0746393243
29.76129984754153,1.6807008674953132,0.3319770160939554,0.23194617350521682,0.21342454339853453,-9858.578522841895,-28664.35946178788
29.76129984754153,1.82067158003917,0.3294545101824605,0.22833276872753527,0.20992942101423867,-12003.280360142566,-35692.526981233954
29.641949771312294,1.7471822323207786,0.3307504223575001,0.23153841913144096,0.2103275875442729,-10077.46538803321,-34800.77826416677
29.329448588301357,2.6622176161151883,0.3178276119206458,0.21848132565837566,0.16885424891628092,-21097.163840262485,-876311.4764224067
29.43411252610354,2.7748117440767923,0.3165947026157652,0.21413887112674923,0.16653493262854435,-27429.031078606888,-1100603.734097595
29.53877646390572,2.8874058720383964,0.3154171177131925,0.1981611009845207,0.16410384786959517,-78519.78663995228,-1408139.9746751015
29.2624816725543,2.7748117440767923,0.3165946621618986,0.21878518651205797,0.1622261874314928,-20720.1435713421,-1712893.3483944344
29.367145610356484,2.8874058720383964,0.3154170790388045,0.20522350915990625,0.15962572866703537,-48448.96094751837,-2266181.70688912
29.471809548158664,3.0,0.3142903206049303,0.17231515763598343,0.15660361564973194,-631329.5198813168,-3179866.0898412005
29.19551475680724,2.8874058720383964,0.3154170403644739,0.17935078033905114,0.15517361046799152,-337566.1409338428,-3752867.433482148
29.300178694609425,3.0,0.314290283568113,0.13272026364931386,0.15176156058130957,-94330514.44458257,-5657627.686582498
29.12854784106019,3.0,0.3142902465313484,0.12047676498875384,0.14750237601550722,-1242318062.061134,-9761655.014056716
29.61044130645328,1.326620990103152,0.339593645054586,0.23874596289854838,0.22111736025509404,-6897.44684534883,-18067.347386278532
29.740294204302188,1.245443321485728,0.3416667976546256,0.23821939892268906,0.2241973720104094,-7086.718039619817,-15132.779906656653
29.87014710215109,1.1642656528683035,0.3438987364669994,0.2377518735234046,0.2267922689735134,-7259.7025538280495,-13074.52824551065
30.0,1.0830879842508794,0.3463140501397806,0.23725961953814814,0.22869884883400074,-7447.017203204063,-11763.544946663867
29.740294204302188,1.4003267060168958,0.3378319620132204,0.2364152166979025,0.2204883911048814,-7781.206365955713,-18742.856261738656
29.87014710215109,1.3191490373994714,0.3397783925946241,0.2359388473774344,0.22378896097532963,-7977.2053334296725,-15489.005218489407
30.0,1.237971368782047,0.3418652629485808,0.23543089748166404,0.22556222463158587,-8192.373810608686,-14007.852827768715
29.87014710215109,1.474032421930639,0.336172162644665,0.23357701205170128,0.2196732957275946,-9035.295901057176,-19661.165881318815
30.0,1.3928547533132147,0.3380057208090453,0.23332671682909187,0.22295432017552347,-9156.442987983968,-16246.892198638914
28.88021644412432,3.0,0.3142902549078937,0.12382329350435546,0.14231353849282316,-560835683.8728234,-20093141.056770127
28.631885047188447,3.0,0.3142902632844417,0.14013069216677268,0.13808056985540296,-27819451.526566926,-38262801.74816407
28.383553650252573,3.0,0.3142902716609924,0.15470410467993195,0.1361193095883948,-3965813.577534348,-52582836.83788292
29.04541882672481,2.801337566052634,0.3163124351345516,0.22430806675180445,0.1549116735935281,-15037.83201690523,-3870028.5647956203
28.79708742978893,2.801337566052634,0.3163124441860176,0.23081025953421264,0.15052824738600878,-10482.162053300584,-6599420.953879902
28.54875603285306,2.801337566052634,0.3163124532374868,0.23829816530292344,0.14779985440339372,-7058.035739550142,-9384625.242855655
28.96228981238942,2.602675132105268,0.3185037317643431,0.2299053316121542,0.16218087049141122,-11010.959696641628,-1721119.5997186846
28.713958415453547,2.602675132105268,0.3185037416010438,0.23631743256449014,0.15840868971706404,-7820.990578184649,-2592724.776194049
28.87916079805404,2.404012698157901,0.3208929229111738,0.23579214407137486,0.17092086005190787,-8038.685500754593,-719270.3529197446
29.85515969038684,1.0039540942013976,0.3488742464816605,0.2396224061249544,0.2298247741240977,-6594.952426414724,-11059.478007093609
29.71031938077368,0.9248202041519158,0.3516735674668378,0.2424526731346716,0.23116951762803128,-5715.923469071098,-10280.241064706377
29.56547907116052,0.8456863141024339,0.3547579100211226,0.24520577981584102,0.2323567117670914,-4985.993404319397,-9643.613785976253
30.000000000000004,0.9117031115607382,0.3521637029010778,0.23916613487569088,0.2311366116748971,-6750.51398786407,-10298.551667937929
29.85515969038684,0.8325692215112563,0.3553006394124354,0.24155798160946673,0.23216961474195252,-5978.601658987904,-9740.916471331326
29.71031938077368,0.7534353314617745,0.3587944758887619,0.24414397387261497,0.23351321040798848,-5254.241304106245,-9066.003900353957
30.0,0.7403182388705971,0.3594136191279813,0.24085409379557737,0.23309477413249877,-6194.874871406699,-9270.349383912564
29.85515969038684,0.6611843488211152,0.3634331129398842,0.24331365241324707,0.23428397877825594,-5475.405416855086,-8702.788304846683
30.0,0.5689333661804559,0.3688690509919505,0.24280586077118835,0.23476575665222632,-5615.842185039447,-8484.12404278367
27.776629927702785,2.3897665184722667,0.3210727501194875,0.2597427042361145,0.16521295259015234,-2517.2895682094795,-1257172.4276424276
27.978937835219384,2.5931776789815117,0.3186131881719529,0.25283988921176065,0.1542984302303646,-3455.963887247151,-4160860.443179701
28.181245742735975,2.796588839490756,0.3163627524116276,0.24681036740957746,0.14541170571035955,-4609.495152094851,-12951025.29060127
27.619930688854403,2.5931776789815117,0.3186132292405684,0.26039775775086604,0.15208980908167166,-2444.353564390729,-5433270.934593186
27.822238596371,2.796588839490756,0.3163627901182326,0.23832139325891288,0.1383619403564625,-7049.602505016694,-36595898.1639914
28.024546503887592,3.0,0.3142903064891335,0.14316403220843052,0.12729656728328018,-17765751.82733732,-265929907.9218997
27.46323145000602,2.796588839490756,0.316362827824892,0.22026498636585,0.13391507878891862,-18989.630880824778,-76419429.44895343
27.66553935752261,3.0,0.3142903413173211,0.11891339623239497,0.12276642201077785,-1856996592.7367637,-714626225.8990666
27.30653221115764,3.0,0.3142903761455555,0.12102393590938457,0.11988730961297,-1084526619.6135623,-1442053003.467879
29.625830969515015,0.3932767367494669,0.3826900043134261,0.24756613384369167,0.23732974806218368,-4443.3816531875655,-7420.00066320258
