X,Y,pressure_head_constrain
29.835743835758336,2.8158936293828054,-248.58559238410302
29.89049589050556,2.7739543626122467,-283.7418646936437
29.94524794525278,2.732015095841688,-337.46751757272096
30.0,2.6900758290711284,-391.1931704517914
29.89049589050556,2.877262419588537,-287.03675228566277
29.94524794525278,2.835323152817978,-360.8207935171715
30.0,2.793383886047419,-433.33827204263116
29.94524794525278,2.9386312097942686,-252.24583574028546
30.0,2.896691943023709,-319.43340530576575
30.0,3.0,-205.52853856889945
29.88458018581348,2.650131889336326,-245.237413587343
29.769160371626956,2.610187949601523,-156.46403554143646
29.653740557440432,2.57024400986672,-112.37000558308827
30.000000000000004,2.575761189625791,-292.33331333817546
29.88458018581348,2.535817249890988,-202.18556520780444
29.769160371626956,2.495873310156185,-132.8723131034326
30.0,2.461446550180453,-239.84819256266186
29.88458018581348,2.4215026104456503,-156.20738675566338
30.0,2.347131910735116,-182.55532755831294
29.77164269107486,2.877262419588537,-200.5647844385949
29.82639474582208,2.9386312097942686,-186.2658984586162
29.8811468005693,3.0,-152.96920690814673
29.707541546391383,2.9386312097942686,-71.75872948502298
29.7622936011386,3.0,-56.495196590578004
29.643440401707903,3.0,-53.13737397011349
30.0,1.967650275475953,-100.21389240666987
30.000000000000004,2.094144153895674,-120.6963507354902
30.0,2.220638032315395,-138.8609365572371
29.88896069015236,2.0300950129744333,-87.01245101139422
29.88896069015236,2.156588891394154,-105.68702087639292
29.88896069015236,2.283082769813875,-123.53862840083353
29.77792138030471,2.092539750472914,-80.00522499524746
29.77792138030471,2.2190336288926344,-100.1423201844863
29.66688207045707,2.154984487971394,-76.97264643936049
30.0,1.5477381378443826,-53.16156430633018
30.000000000000004,1.6877088503882396,-57.96103725273446
30.0,1.8276795629320963,-71.13960341721967
29.88064992377077,1.6142195026698485,-48.41278120214347
29.880649923770765,1.7541902152137046,-54.71372872129753
29.880649923770765,1.8941609277575613,-65.21744954412318
29.76129984754153,1.6807008674953132,-45.495473298738034
29.76129984754153,1.82067158003917,-53.58851823903879
29.641949771312294,1.7471822323207786,-45.99308859432051
29.329448588301357,2.6622176161151883,-75.02285511529153
29.43411252610354,2.7748117440767923,-97.24122939048071
29.53877646390572,2.8874058720383964,-105.1286129496356
29.2624816725543,2.7748117440767923,-73.45427710578946
29.367145610356484,2.8874058720383964,-86.89291769073043
29.471809548158664,3.0,-76.00766634351328
29.19551475680724,2.8874058720383964,-60.449100813596736
29.300178694609425,3.0,-33.96900754226835
29.12854784106019,3.0,-27.27542840999792
29.61044130645328,1.326620990103152,-33.48224383016867
29.740294204302188,1.245443321485728,-34.81712049580622
29.87014710215109,1.1642656528683035,-36.12711146391358
30.0,1.0830879842508794,-37.483764170489124
29.740294204302188,1.4003267060168958,-37.50678629279228
29.87014710215109,1.3191490373994714,-38.80790592640726
30.0,1.237971368782047,-40.399833338406495
29.87014710215109,1.474032421930639,-43.51096365844812
30.0,1.3928547533132147,-44.4484779765017
28.88021644412432,3.0,-16.465531055007382
28.631885047188447,3.0,-22.523613175279618
28.383553650252573,3.0,-15.725619586074544
29.04541882672481,2.801337566052634,-54.421999893030836
28.79708742978893,2.801337566052634,-38.38599526744226
28.54875603285306,2.801337566052634,-27.32984530926916
28.96228981238942,2.602675132105268,-41.41566001002675
28.713958415453547,2.602675132105268,-29.84437558328856
28.87916079805404,2.404012698157901,-31.393207977505906
29.85515969038684,1.0039540942013976,-33.3924356728311
29.71031938077368,0.9248202041519158,-29.340789765893227
29.56547907116052,0.8456863141024339,-25.935443920770332
30.000000000000004,0.9117031115607382,-34.700511965610694
29.85515969038684,0.8325692215112563,-31.000698671049083
29.71031938077368,0.7534353314617745,-27.426770621253027
30.0,0.7403182388705971,-32.28536220255024
29.85515969038684,0.6611843488211152,-28.838253298209604
30.0,0.5689333661804559,-29.75282823869318
27.776629927702785,2.3897665184722667,-12.243565270484819
27.978937835219384,2.5931776789815117,-15.136127414150018
28.181245742735975,2.796588839490756,-18.596249465176967
27.619930688854403,2.5931776789815117,-12.138562447709283
27.822238596371,2.796588839490756,-14.582615226564162
28.024546503887592,3.0,-12.017830668452591
27.46323145000602,2.796588839490756,-11.313958963830213
27.66553935752261,3.0,-7.8940153395853
27.30653221115764,3.0,-6.828379532816988
29.625830969515015,0.3932767367494669,-23.81510668620664
29.75055397967668,0.2621844911663113,-24.070691355961863
29.87527698983834,0.1310922455831556,-25.09895141413859
30.0,0.0,-3.1219525218326334
29.75055397967668,0.4518289465597966,-25.231743972347665
29.87527698983834,0.320736700976641,-25.664592840683298
30.0,0.1896444553934853,-26.79711313719769
29.87527698983834,0.5103811563701263,-27.290074161793285
30.0,0.3792889107869706,-28.011886888275892
29.54943107154681,0.2621844911663113,-21.916290892897774
29.47303117357859,0.1310922455831556,-20.26133886136449
29.39663127561038,0.0,-3.1219525218326334
29.674154081708465,0.1310922455831556,-22.83372210093762
29.59775418374025,0.0,-3.1219525218326334
29.798877091870125,0.0,-3.1219525218326334
26.436383742782105,2.1783151794070656,-6.0653826967009135
26.726433232240616,2.4522101196047106,-7.8667152711868376
27.016482721699127,2.7261050598023555,-9.755516176384013
26.20211020124781,2.4522101196047106,-6.665678560887772
26.492159690706323,2.7261050598023555,-8.115459484136634
26.782209180164838,3.0,-4.421504269973219
25.96783665971352,2.7261050598023555,-6.879396428783726
26.25788614917203,3.0,-3.3630347670890575
25.733563118179227,3.0,-3.6521831734281847
6.887028973021197,12.507206126099335,-2384.662909157074
6.591352648680799,12.67147075073289,-4714.88774023393
6.295676324340399,12.835735375366443,-5944.509999205692
6.0,13.0,-3845.87751220514
6.645008137080469,12.254439406090771,-4027.0742718613565
6.349331812740069,12.418704030724324,-5106.994820742471
6.05365548839967,12.582968655357876,-6300.947997766778
6.402987301139739,12.001672686082204,-1441.3290559886823
6.10731097679934,12.165937310715758,-2255.469616243826
6.16096646519901,11.748905966073638,-556.0930696657231
7.787742412692878,12.006809770726178,-758.7383855901005
7.487504599468984,12.173608555850564,-1439.4980367425876
7.1872667862450905,12.340407340974949,-2466.714600713794
7.526762231569355,11.801316156804294,-1375.492937383698
7.226524418345461,11.96811494192868,-2348.7812130693374
6.926286605121567,12.134913727053064,-3213.379040362509
7.265782050445832,11.59582254288241,-731.2554772417017
6.965544237221938,11.762621328006794,-1173.4313172953719
7.004801869322309,11.390328928960525,-310.65481694114885
13.244368302368327,8.012727228709146,-87.49622346325808
13.529068135391434,8.175435226280609,-125.63782724636111
13.813767968414538,8.33814322385207,-154.93934835724207
14.098467801437645,8.500851221423531,-95.13305958569315
13.22855740253736,8.342385633421761,-143.01469252608973
13.513257235560465,8.505093630993223,-198.05282925594284
13.797957068583568,8.667801628564684,-85.53498576724223
13.212746502706391,8.672044038134375,-218.19180922884766
13.497446335729494,8.834752035705836,-121.84433301081602
13.19693560287542,9.001702442846991,-123.87153045332124
12.348902043000676,8.480706309963399,-124.29342924773674
12.63157989629226,8.654371687591263,-191.66947845718389
12.91425774958384,8.828037065219126,-252.86943300437008
12.331069163438183,8.821322094732416,-195.26304924803998
12.613747016729764,8.994987472360279,-276.1210748182954
12.896424870021344,9.168652849988142,-140.97481818603967
12.313236283875687,9.161937879501432,-308.1634832404303
12.59591413716727,9.335603257129296,-192.75339103392673
