TITLE = "HYDROGEOCHEM SUBFLOW PLOT"
VARIABLES = "X","Y","Satur","Poros","MoistCon"
ZONE T="       0", N=       82, E=       40, F=FEPOINT, ET=QUADRILATERAL, SOLUTIONTIME=  0.0000000E+00
     35     36     38     37
     37     38     40     39
     39     40     42     41
     41     42     44     43
     43     44     46     45
     45     46     48     47
     47     48     50     49
     49     50     52     51
     51     52     54     53
     53     54     56     55
     55     56     58     57
     57     58     60     59
     59     60     62     61
     61     62     64     63
     63     64     66     65
     65     66     68     67
     67     68     70     69
     69     70     72     71
     71     72     74     73
     73     74     76     75
     75     76     78     77
     77     78     80     79
     79     80     82     81
ZONE T="      10", N=       82, E=       40, F=FEPOINT, ET=QUADRILATERAL, SOLUTIONTIME=  1.2979341E+00
  0.0000000E+00  0.0000000E+00  9.8615357E-01  4.5000000E-01  4.4376911E-01
  5.0000000E+01  0.0000000E+00  9.8615357E-01  4.5000000E-01  4.4376911E-01
  0.0000000E+00  5.0000000E+00  9.5837948E-01  4.5000000E-01  4.3127077E-01
  5.0000000E+01  5.0000000E+00  9.5837948E-01  4.5000000E-01  4.3127077E-01
  0.0000000E+00  1.0000000E+01  9.1635459E-01  4.5000000E-01  4.1235957E-01
  5.0000000E+01  1.0000000E+01  9.1635459E-01  4.5000000E-01  4.1235957E-01
  0.0000000E+00  1.5000000E+01  8.7385469E-01  4.5000000E-01  3.9323461E-01
  5.0000000E+01  1.5000000E+01  8.7385469E-01  4.5000000E-01  3.9323461E-01
  0.0000000E+00  2.0000000E+01  8.3089960E-01  4.5000000E-01  3.7390482E-01
  5.0000000E+01  2.0000000E+01  8.3089960E-01  4.5000000E-01  3.7390482E-01
  0.0000000E+00  2.5000000E+01  7.8752065E-01  4.5000000E-01  3.5438429E-01
  5.0000000E+01  2.5000000E+01  7.8752065E-01  4.5000000E-01  3.5438429E-01
  0.0000000E+00  3.0000000E+01  7.4376519E-01  4.5000000E-01  3.3469433E-01
  5.0000000E+01  3.0000000E+01  7.4376519E-01  4.5000000E-01  3.3469433E-01
  0.0000000E+00  3.5000000E+01  6.9970364E-01  4.5000000E-01  3.1486664E-01
  5.0000000E+01  3.5000000E+01  6.9970364E-01  4.5000000E-01  3.1486664E-01
  0.0000000E+00  4.0000000E+01  6.5544069E-01  4.5000000E-01  2.9494831E-01
  5.0000000E+01  4.0000000E+01  6.5544069E-01  4.5000000E-01  2.9494831E-01
  0.0000000E+00  4.5000000E+01  6.1113421E-01  4.5000000E-01  2.7501039E-01
  5.0000000E+01  4.5000000E+01  6.1113421E-01  4.5000000E-01  2.7501039E-01
  0.0000000E+00  5.0000000E+01  5.6702863E-01  4.5000000E-01  2.5516288E-01
  5.0000000E+01  5.0000000E+01  5.6702863E-01  4.5000000E-01  2.5516288E-01
  0.0000000E+00  5.5000000E+01  5.2351805E-01  4.5000000E-01  2.3558312E-01
  5.0000000E+01  5.5000000E+01  5.2351805E-01  4.5000000E-01  2.3558312E-01
  0.0000000E+00  6.0000000E+01  4.8127286E-01  4.5000000E-01  2.1657279E-01
  5.0000000E+01  6.0000000E+01  4.8127286E-01  4.5000000E-01  2.1657279E-01
  0.0000000E+00  6.5000000E+01  4.4150671E-01  4.5000000E-01  1.9867802E-01
  5.0000000E+01  6.5000000E+01  4.4150671E-01  4.5000000E-01  1.9867802E-01
  0.0000000E+00  7.0000000E+01  4.0650727E-01  4.5000000E-01  1.8292827E-01
  5.0000000E+01  7.0000000E+01  4.0650727E-01  4.5000000E-01  1.8292827E-01
  0.0000000E+00  7.5000000E+01  3.8017169E-01  4.5000000E-01  1.7107726E-01
  5.0000000E+01  7.5000000E+01  3.8017169E-01  4.5000000E-01  1.7107726E-01
  0.0000000E+00  8.0000000E+01  3.6633494E-01  4.5000000E-01  1.6485072E-01
  5.0000000E+01  8.0000000E+01  3.6633494E-01  4.5000000E-01  1.6485072E-01
  0.0000000E+00  8.5000000E+01  3.6356048E-01  4.5000000E-01  1.6360222E-01
  5.0000000E+01  8.5000000E+01  3.6356048E-01  4.5000000E-01  1.6360222E-01
  0.0000000E+00  9.0000000E+01  3.6603181E-01  4.5000000E-01  1.6471431E-01
  5.0000000E+01  9.0000000E+01  3.6603181E-01  4.5000000E-01  1.6471431E-01
  0.0000000E+00  9.5000000E+01  3.7047921E-01  4.5000000E-01  1.6671564E-01
  5.0000000E+01  9.5000000E+01  3.7047921E-01  4.5000000E-01  1.6671564E-01
  0.0000000E+00  1.0000000E+02  3.7622248E-01  4.5000000E-01  1.6930012E-01
  5.0000000E+01  1.0000000E+02  3.7622248E-01  4.5000000E-01  1.6930012E-01
  0.0000000E+00  1.0500000E+02  3.8322698E-01  4.5000000E-01  1.7245214E-01
  5.0000000E+01  1.0500000E+02  3.8322698E-01  4.5000000E-01  1.7245214E-01
  0.0000000E+00  1.1000000E+02  3.9148610E-01  4.5000000E-01  1.7616875E-01
  5.0000000E+01  1.1000000E+02  3.9148610E-01  4.5000000E-01  1.7616875E-01
  0.0000000E+00  1.1500000E+02  4.0094050E-01  4.5000000E-01  1.8042323E-01
  5.0000000E+01  1.1500000E+02  4.0094050E-01  4.5000000E-01  1.8042323E-01
  0.0000000E+00  1.2000000E+02  4.1147495E-01  4.5000000E-01  1.8516373E-01
  5.0000000E+01  1.2000000E+02  4.1147495E-01  4.5000000E-01  1.8516373E-01
  0.0000000E+00  1.2500000E+02  4.2293021E-01  4.5000000E-01  1.9031859E-01
  5.0000000E+01  1.2500000E+02  4.2293021E-01  4.5000000E-01  1.9031859E-01
  0.0000000E+00  1.3000000E+02  4.3511966E-01  4.5000000E-01  1.9580385E-01
  5.0000000E+01  1.3000000E+02  4.3511966E-01  4.5000000E-01  1.9580385E-01
  0.0000000E+00  1.3500000E+02  4.4784595E-01  4.5000000E-01  2.0153068E-01
  5.0000000E+01  1.3500000E+02  4.4784595E-01  4.5000000E-01  2.0153068E-01
  0.0000000E+00  1.4000000E+02  4.6091492E-01  4.5000000E-01  2.0741171E-01
  5.0000000E+01  1.4000000E+02  4.6091492E-01  4.5000000E-01  2.0741171E-01
  0.0000000E+00  1.4500000E+02  4.7414569E-01  4.5000000E-01  2.1336556E-01
  5.0000000E+01  1.4500000E+02  4.7414569E-01  4.5000000E-01  2.1336556E-01
  0.0000000E+00  1.5000000E+02  4.8737686E-01  4.5000000E-01  2.1931959E-01
  5.0000000E+01  1.5000000E+02  4.8737686E-01  4.5000000E-01  2.1931959E-01
  0.0000000E+00  1.5500000E+02  5.0046937E-01  4.5000000E-01  2.2521122E-01
  5.0000000E+01  1.5500000E+02  5.0046937E-01  4.5000000E-01  2.2521122E-01
  0.0000000E+00  1.6000000E+02  5.1330700E-01  4.5000000E-01  2.3098815E-01
  5.0000000E+01  1.6000000E+02  5.1330700E-01  4.5000000E-01  2.3098815E-01
  0.0000000E+00  1.6500000E+02  5.2579524E-01  4.5000000E-01  2.3660786E-01
  5.0000000E+01  1.6500000E+02  5.2579524E-01  4.5000000E-01  2.3660786E-01
  0.0000000E+00  1.7000000E+02  5.3785932E-01  4.5000000E-01  2.4203670E-01
  5.0000000E+01  1.7000000E+02  5.3785932E-01  4.5000000E-01  2.4203670E-01
  0.0000000E+00  1.7500000E+02  5.4944190E-01  4.5000000E-01  2.4724885E-01
  5.0000000E+01  1.7500000E+02  5.4944190E-01  4.5000000E-01  2.4724885E-01
  0.0000000E+00  1.8000000E+02  5.6050061E-01  4.5000000E-01  2.5222527E-01
  5.0000000E+01  1.8000000E+02  5.6050061E-01  4.5000000E-01  2.5222527E-01
  0.0000000E+00  1.8500000E+02  5.7100582E-01  4.5000000E-01  2.5695262E-01
  5.0000000E+01  1.8500000E+02  5.7100582E-01  4.5000000E-01  2.5695262E-01
  0.0000000E+00  1.9000000E+02  5.8093861E-01  4.5000000E-01  2.6142237E-01
  5.0000000E+01  1.9000000E+02  5.8093861E-01  4.5000000E-01  2.6142237E-01
  0.0000000E+00  1.9500000E+02  5.9028895E-01  4.5000000E-01  2.6563003E-01
  5.0000000E+01  1.9500000E+02  5.9028895E-01  4.5000000E-01  2.6563003E-01
  0.0000000E+00  2.0000000E+02  5.9622973E-01  4.5000000E-01  2.6830338E-01
  5.0000000E+01  2.0000000E+02  5.9622973E-01  4.5000000E-01  2.6830338E-01
      1      2      4      3
      3      4      6      5
      5      6      8      7
      7      8     10      9
      9     10     12     11
     11     12     14     13
     13     14     16     15
     15     16     18     17
     17     18     20     19
     19     20     22     21
     21     22     24     23
     23     24     26     25
     25     26     28     27
     27     28     30     29
     29     30     32     31
     31     32     34     33
     33     34     36     35
     35     36     38     37
     37     38     40     39
     39     40     42     41
     41     42     44     43
     43     44     46     45
     45     46     48     47
     47     48     50     49
     49     50     52     51
     51     52     54     53
     53     54     56     55
     55     56     58     57
     57     58     60     59
     59     60     62     61
     61     62     64     63
     63     64     66     65
     65     66     68     67
     67     68     70     69
     69     70     72     71
     71     72     74     73
     73     74     76     75
     75     76     78     77
     77     78     80     79
     79     80     82     81
ZONE T="      11", N=       82, E=       40, F=FEPOINT, ET=QUADRILATERAL, SOLUTIONTIME=  1.6075209E+00
  0.0000000E+00  0.0000000E+00  9.8685166E-01  4.5000000E-01  4.4408325E-01
  5.0000000E+01  0.0000000E+00  9.8685166E-01  4.5000000E-01  4.4408325E-01
  0.0000000E+00  5.0000000E+00  9.6049791E-01  4.5000000E-01  4.3222406E-01
  5.0000000E+01  5.0000000E+00  9.6049791E-01  4.5000000E-01  4.3222406E-01
  0.0000000E+00  1.0000000E+01  9.2071249E-01  4.5000000E-01  4.1432062E-01
  5.0000000E+01  1.0000000E+01  9.2071249E-01  4.5000000E-01  4.1432062E-01
  0.0000000E+00  1.5000000E+01  8.8059771E-01  4.5000000E-01  3.9626897E-01
  5.0000000E+01  1.5000000E+01  8.8059771E-01  4.5000000E-01  3.9626897E-01
  0.0000000E+00  2.0000000E+01  8.4017265E-01  4.5000000E-01  3.7807769E-01
  5.0000000E+01  2.0000000E+01  8.4017265E-01  4.5000000E-01  3.7807769E-01
  0.0000000E+00  2.5000000E+01  7.9946573E-01  4.5000000E-01  3.5975958E-01
  5.0000000E+01  2.5000000E+01  7.9946573E-01  4.5000000E-01  3.5975958E-01
  0.0000000E+00  3.0000000E+01  7.5851844E-01  4.5000000E-01  3.4133330E-01
  5.0000000E+01  3.0000000E+01  7.5851844E-01  4.5000000E-01  3.4133330E-01
  0.0000000E+00  3.5000000E+01  7.1739101E-01  4.5000000E-01  3.2282596E-01
  5.0000000E+01  3.5000000E+01  7.1739101E-01  4.5000000E-01  3.2282596E-01
  0.0000000E+00  4.0000000E+01  6.7617134E-01  4.5000000E-01  3.0427711E-01
  5.0000000E+01  4.0000000E+01  6.7617134E-01  4.5000000E-01  3.0427711E-01
  0.0000000E+00  4.5000000E+01  6.3498973E-01  4.5000000E-01  2.8574538E-01
  5.0000000E+01  4.5000000E+01  6.3498973E-01  4.5000000E-01  2.8574538E-01
  0.0000000E+00  5.0000000E+01  5.9404429E-01  4.5000000E-01  2.6731993E-01
  5.0000000E+01  5.0000000E+01  5.9404429E-01  4.5000000E-01  2.6731993E-01
  0.0000000E+00  5.5000000E+01  5.5364683E-01  4.5000000E-01  2.4914108E-01
  5.0000000E+01  5.5000000E+01  5.5364683E-01  4.5000000E-01  2.4914108E-01
  0.0000000E+00  6.0000000E+01  5.1431002E-01  4.5000000E-01  2.3143951E-01
  5.0000000E+01  6.0000000E+01  5.1431002E-01  4.5000000E-01  2.3143951E-01
  0.0000000E+00  6.5000000E+01  4.7691680E-01  4.5000000E-01  2.1461256E-01
  5.0000000E+01  6.5000000E+01  4.7691680E-01  4.5000000E-01  2.1461256E-01
  0.0000000E+00  7.0000000E+01  4.4303092E-01  4.5000000E-01  1.9936391E-01
  5.0000000E+01  7.0000000E+01  4.4303092E-01  4.5000000E-01  1.9936391E-01
  0.0000000E+00  7.5000000E+01  4.1526708E-01  4.5000000E-01  1.8687019E-01
  5.0000000E+01  7.5000000E+01  4.1526708E-01  4.5000000E-01  1.8687019E-01
  0.0000000E+00  8.0000000E+01  3.9690027E-01  4.5000000E-01  1.7860512E-01
  5.0000000E+01  8.0000000E+01  3.9690027E-01  4.5000000E-01  1.7860512E-01
  0.0000000E+00  8.5000000E+01  3.8943140E-01  4.5000000E-01  1.7524413E-01
  5.0000000E+01  8.5000000E+01  3.8943140E-01  4.5000000E-01  1.7524413E-01
  0.0000000E+00  9.0000000E+01  3.9045414E-01  4.5000000E-01  1.7570436E-01
  5.0000000E+01  9.0000000E+01  3.9045414E-01  4.5000000E-01  1.7570436E-01
  0.0000000E+00  9.5000000E+01  3.9613700E-01  4.5000000E-01  1.7826165E-01
  5.0000000E+01  9.5000000E+01  3.9613700E-01  4.5000000E-01  1.7826165E-01
  0.0000000E+00  1.0000000E+02  4.0409168E-01  4.5000000E-01  1.8184125E-01
  5.0000000E+01  1.0000000E+02  4.0409168E-01  4.5000000E-01  1.8184125E-01
  0.0000000E+00  1.0500000E+02  4.1332488E-01  4.5000000E-01  1.8599619E-01
  5.0000000E+01  1.0500000E+02  4.1332488E-01  4.5000000E-01  1.8599619E-01
  0.0000000E+00  1.1000000E+02  4.2343036E-01  4.5000000E-01  1.9054366E-01
  5.0000000E+01  1.1000000E+02  4.2343036E-01  4.5000000E-01  1.9054366E-01
  0.0000000E+00  1.1500000E+02  4.3418467E-01  4.5000000E-01  1.9538310E-01
  5.0000000E+01  1.1500000E+02  4.3418467E-01  4.5000000E-01  1.9538310E-01
  0.0000000E+00  1.2000000E+02  4.4541900E-01  4.5000000E-01  2.0043855E-01
  5.0000000E+01  1.2000000E+02  4.4541900E-01  4.5000000E-01  2.0043855E-01
  0.0000000E+00  1.2500000E+02  4.5698476E-01  4.5000000E-01  2.0564314E-01
  5.0000000E+01  1.2500000E+02  4.5698476E-01  4.5000000E-01  2.0564314E-01
  0.0000000E+00  1.3000000E+02  4.6874622E-01  4.5000000E-01  2.1093580E-01
  5.0000000E+01  1.3000000E+02  4.6874622E-01  4.5000000E-01  2.1093580E-01
  0.0000000E+00  1.3500000E+02  4.8058029E-01  4.5000000E-01  2.1626113E-01
  5.0000000E+01  1.3500000E+02  4.8058029E-01  4.5000000E-01  2.1626113E-01
  0.0000000E+00  1.4000000E+02  4.9237754E-01  4.5000000E-01  2.2156989E-01
  5.0000000E+01  1.4000000E+02  4.9237754E-01  4.5000000E-01  2.2156989E-01
  0.0000000E+00  1.4500000E+02  5.0404277E-01  4.5000000E-01  2.2681925E-01
  5.0000000E+01  1.4500000E+02  5.0404277E-01  4.5000000E-01  2.2681925E-01
  0.0000000E+00  1.5000000E+02  5.1549494E-01  4.5000000E-01  2.3197272E-01
  5.0000000E+01  1.5000000E+02  5.1549494E-01  4.5000000E-01  2.3197272E-01
  0.0000000E+00  1.5500000E+02  5.2666654E-01  4.5000000E-01  2.3699994E-01
  5.0000000E+01  1.5500000E+02  5.2666654E-01  4.5000000E-01  2.3699994E-01
  0.0000000E+00  1.6000000E+02  5.3750250E-01  4.5000000E-01  2.4187613E-01
  5.0000000E+01  1.6000000E+02  5.3750250E-01  4.5000000E-01  2.4187613E-01
  0.0000000E+00  1.6500000E+02  5.4795898E-01  4.5000000E-01  2.4658154E-01
  5.0000000E+01  1.6500000E+02  5.4795898E-01  4.5000000E-01  2.4658154E-01
  0.0000000E+00  1.7000000E+02  5.5800202E-01  4.5000000E-01  2.5110091E-01
  5.0000000E+01  1.7000000E+02  5.5800202E-01  4.5000000E-01  2.5110091E-01
  0.0000000E+00  1.7500000E+02  5.6760632E-01  4.5000000E-01  2.5542285E-01
  5.0000000E+01  1.7500000E+02  5.6760632E-01  4.5000000E-01  2.5542285E-01
  0.0000000E+00  1.8000000E+02  5.7675404E-01  4.5000000E-01  2.5953932E-01
  5.0000000E+01  1.8000000E+02  5.7675404E-01  4.5000000E-01  2.5953932E-01
  0.0000000E+00  1.8500000E+02  5.8543371E-01  4.5000000E-01  2.6344517E-01
  5.0000000E+01  1.8500000E+02  5.8543371E-01  4.5000000E-01  2.6344517E-01
  0.0000000E+00  1.9000000E+02  5.9363928E-01  4.5000000E-01  2.6713768E-01
  5.0000000E+01  1.9000000E+02  5.9363928E-01  4.5000000E-01  2.6713768E-01
  0.0000000E+00  1.9500000E+02  6.0136935E-01  4.5000000E-01  2.7061621E-01
  5.0000000E+01  1.9500000E+02  6.0136935E-01  4.5000000E-01  2.7061621E-01
  0.0000000E+00  2.0000000E+02  6.0628566E-01  4.5000000E-01  2.7282855E-01
  5.0000000E+01  2.0000000E+02  6.0628566E-01  4.5000000E-01  2.7282855E-01
      1      2      4      3
      3      4      6      5
      5      6      8      7
      7      8     10      9
      9     10     12     11
     11     12     14     13
     13     14     16     15
     15     16     18     17
     17     18     20     19
     19     20     22     21
     21     22     24     23
     23     24     26     25
     25     26     28     27
     27     28     30     29
     29     30     32     31
     31     32     34     33
     33     34     36     35
     35     36     38     37
     37     38     40     39
     39     40     42     41
     41     42     44     43
     43     44     46     45
     45     46     48     47
     47     48     50     49
     49     50     52     51
     51     52     54     53
     53     54     56     55
     55     56     58     57
     57     58     60     59
     59     60     62     61
     61     62     64     63
     63     64     66     65
     65     66     68     67
     67     68     70     69
     69     70     72     71
     71     72     74     73
     73     74     76     75
     75     76     78     77
     77     78     80     79
     79     80     82     81
ZONE T="      12", N=       82, E=       40, F=FEPOINT, ET=QUADRILATERAL, SOLUTIONTIME=  1.9790251E+00
  0.0000000E+00  0.0000000E+00  9.8751379E-01  4.5000000E-01  4.4438120E-01
  5.0000000E+01  0.0000000E+00  9.8751379E-01  4.5000000E-01  4.4438120E-01
  0.0000000E+00  5.0000000E+00  9.6250643E-01  4.5000000E-01  4.3312789E-01
  5.0000000E+01  5.0000000E+00  9.6250643E-01  4.5000000E-01  4.3312789E-01
  0.0000000E+00  1.0000000E+01  9.2484162E-01  4.5000000E-01  4.1617873E-01
  5.0000000E+01  1.0000000E+01  9.2484162E-01  4.5000000E-01  4.1617873E-01
  0.0000000E+00  1.5000000E+01  8.8698926E-01  4.5000000E-01  3.9914517E-01
  5.0000000E+01  1.5000000E+01  8.8698926E-01  4.5000000E-01  3.9914517E-01
  0.0000000E+00  2.0000000E+01  8.4897858E-01  4.5000000E-01  3.8204036E-01
  5.0000000E+01  2.0000000E+01  8.4897858E-01  4.5000000E-01  3.8204036E-01
  0.0000000E+00  2.5000000E+01  8.1084987E-01  4.5000000E-01  3.6488244E-01
  5.0000000E+01  2.5000000E+01  8.1084987E-01  4.5000000E-01  3.6488244E-01
  0.0000000E+00  3.0000000E+01  7.7265885E-01  4.5000000E-01  3.4769648E-01
  5.0000000E+01  3.0000000E+01  7.7265885E-01  4.5000000E-01  3.4769648E-01
  0.0000000E+00  3.5000000E+01  7.3448309E-01  4.5000000E-01  3.3051739E-01
  5.0000000E+01  3.5000000E+01  7.3448309E-01  4.5000000E-01  3.3051739E-01
  0.0000000E+00  4.0000000E+01  6.9643189E-01  4.5000000E-01  3.1339435E-01
  5.0000000E+01  4.0000000E+01  6.9643189E-01  4.5000000E-01  3.1339435E-01
  0.0000000E+00  4.5000000E+01  6.5866164E-01  4.5000000E-01  2.9639774E-01
  5.0000000E+01  4.5000000E+01  6.5866164E-01  4.5000000E-01  2.9639774E-01
  0.0000000E+00  5.0000000E+01  6.2140050E-01  4.5000000E-01  2.7963022E-01
  5.0000000E+01  5.0000000E+01  6.2140050E-01  4.5000000E-01  2.7963022E-01
  0.0000000E+00  5.5000000E+01  5.8498832E-01  4.5000000E-01  2.6324475E-01
  5.0000000E+01  5.5000000E+01  5.8498832E-01  4.5000000E-01  2.6324475E-01
  0.0000000E+00  6.0000000E+01  5.4994129E-01  4.5000000E-01  2.4747358E-01
  5.0000000E+01  6.0000000E+01  5.4994129E-01  4.5000000E-01  2.4747358E-01
  0.0000000E+00  6.5000000E+01  5.1705087E-01  4.5000000E-01  2.3267289E-01
  5.0000000E+01  6.5000000E+01  5.1705087E-01  4.5000000E-01  2.3267289E-01
  0.0000000E+00  7.0000000E+01  4.8750783E-01  4.5000000E-01  2.1937853E-01
  5.0000000E+01  7.0000000E+01  4.8750783E-01  4.5000000E-01  2.1937853E-01
  0.0000000E+00  7.5000000E+01  4.6295551E-01  4.5000000E-01  2.0832998E-01
  5.0000000E+01  7.5000000E+01  4.6295551E-01  4.5000000E-01  2.0832998E-01
  0.0000000E+00  8.0000000E+01  4.4519688E-01  4.5000000E-01  2.0033860E-01
  5.0000000E+01  8.0000000E+01  4.4519688E-01  4.5000000E-01  2.0033860E-01
  0.0000000E+00  8.5000000E+01  4.3531391E-01  4.5000000E-01  1.9589126E-01
  5.0000000E+01  8.5000000E+01  4.3531391E-01  4.5000000E-01  1.9589126E-01
  0.0000000E+00  9.0000000E+01  4.3277771E-01  4.5000000E-01  1.9474997E-01
  5.0000000E+01  9.0000000E+01  4.3277771E-01  4.5000000E-01  1.9474997E-01
  0.0000000E+00  9.5000000E+01  4.3572241E-01  4.5000000E-01  1.9607508E-01
  5.0000000E+01  9.5000000E+01  4.3572241E-01  4.5000000E-01  1.9607508E-01
  0.0000000E+00  1.0000000E+02  4.4210788E-01  4.5000000E-01  1.9894855E-01
  5.0000000E+01  1.0000000E+02  4.4210788E-01  4.5000000E-01  1.9894855E-01
  0.0000000E+00  1.0500000E+02  4.5045518E-01  4.5000000E-01  2.0270483E-01
  5.0000000E+01  1.0500000E+02  4.5045518E-01  4.5000000E-01  2.0270483E-01
  0.0000000E+00  1.1000000E+02  4.5988097E-01  4.5000000E-01  2.0694644E-01
  5.0000000E+01  1.1000000E+02  4.5988097E-01  4.5000000E-01  2.0694644E-01
  0.0000000E+00  1.1500000E+02  4.6988666E-01  4.5000000E-01  2.1144900E-01
  5.0000000E+01  1.1500000E+02  4.6988666E-01  4.5000000E-01  2.1144900E-01
  0.0000000E+00  1.2000000E+02  4.8018218E-01  4.5000000E-01  2.1608198E-01
  5.0000000E+01  1.2000000E+02  4.8018218E-01  4.5000000E-01  2.1608198E-01
  0.0000000E+00  1.2500000E+02  4.9058588E-01  4.5000000E-01  2.2076364E-01
  5.0000000E+01  1.2500000E+02  4.9058588E-01  4.5000000E-01  2.2076364E-01
  0.0000000E+00  1.3000000E+02  5.0097414E-01  4.5000000E-01  2.2543836E-01
  5.0000000E+01  1.3000000E+02  5.0097414E-01  4.5000000E-01  2.2543836E-01
  0.0000000E+00  1.3500000E+02  5.1125684E-01  4.5000000E-01  2.3006558E-01
  5.0000000E+01  1.3500000E+02  5.1125684E-01  4.5000000E-01  2.3006558E-01
  0.0000000E+00  1.4000000E+02  5.2136510E-01  4.5000000E-01  2.3461429E-01
  5.0000000E+01  1.4000000E+02  5.2136510E-01  4.5000000E-01  2.3461429E-01
  0.0000000E+00  1.4500000E+02  5.3124486E-01  4.5000000E-01  2.3906019E-01
  5.0000000E+01  1.4500000E+02  5.3124486E-01  4.5000000E-01  2.3906019E-01
  0.0000000E+00  1.5000000E+02  5.4085329E-01  4.5000000E-01  2.4338398E-01
  5.0000000E+01  1.5000000E+02  5.4085329E-01  4.5000000E-01  2.4338398E-01
  0.0000000E+00  1.5500000E+02  5.5015652E-01  4.5000000E-01  2.4757043E-01
  5.0000000E+01  1.5500000E+02  5.5015652E-01  4.5000000E-01  2.4757043E-01
  0.0000000E+00  1.6000000E+02  5.5912807E-01  4.5000000E-01  2.5160763E-01
  5.0000000E+01  1.6000000E+02  5.5912807E-01  4.5000000E-01  2.5160763E-01
  0.0000000E+00  1.6500000E+02  5.6774772E-01  4.5000000E-01  2.5548648E-01
  5.0000000E+01  1.6500000E+02  5.6774772E-01  4.5000000E-01  2.5548648E-01
  0.0000000E+00  1.7000000E+02  5.7600058E-01  4.5000000E-01  2.5920026E-01
  5.0000000E+01  1.7000000E+02  5.7600058E-01  4.5000000E-01  2.5920026E-01
  0.0000000E+00  1.7500000E+02  5.8387628E-01  4.5000000E-01  2.6274433E-01
  5.0000000E+01  1.7500000E+02  5.8387628E-01  4.5000000E-01  2.6274433E-01
  0.0000000E+00  1.8000000E+02  5.9136843E-01  4.5000000E-01  2.6611579E-01
  5.0000000E+01  1.8000000E+02  5.9136843E-01  4.5000000E-01  2.6611579E-01
  0.0000000E+00  1.8500000E+02  5.9847395E-01  4.5000000E-01  2.6931328E-01
  5.0000000E+01  1.8500000E+02  5.9847395E-01  4.5000000E-01  2.6931328E-01
  0.0000000E+00  1.9000000E+02  6.0519270E-01  4.5000000E-01  2.7233671E-01
  5.0000000E+01  1.9000000E+02  6.0519270E-01  4.5000000E-01  2.7233671E-01
  0.0000000E+00  1.9500000E+02  6.1152700E-01  4.5000000E-01  2.7518715E-01
  5.0000000E+01  1.9500000E+02  6.1152700E-01  4.5000000E-01  2.7518715E-01
  0.0000000E+00  2.0000000E+02  6.1555922E-01  4.5000000E-01  2.7700165E-01
  5.0000000E+01  2.0000000E+02  6.1555922E-01  4.5000000E-01  2.7700165E-01
      1      2      4      3
      3      4      6      5
      5      6      8      7
      7      8     10      9
      9     10     12     11
     11     12     14     13
     13     14     16     15
     15     16     18     17
     17     18     20     19
     19     20     22     21
     21     22     24     23
     23     24     26     25
     25     26     28     27
     27     28     30     29
     29     30     32     31
     31     32     34     33
     33     34     36     35
     35     36     38     37
     37     38     40     39
     39     40     42     41
     41     42     44     43
     43     44     46     45
     45     46     48     47
     47     48     50     49
     49     50     52     51
     51     52     54     53
     53     54     56     55
     55     56     58     57
     57     58     60     59
     59     60     62     61
     61     62     64     63
     63     64     66     65
     65     66     68     67
     67     68     70     69
     69     70     72     71
     71     72     74     73
     73     74     76     75
     75     76     78     77
     77     78     80     79
     79     80     82     81
ZONE T="      13", N=       82, E=       40, F=FEPOINT, ET=QUADRILATERAL, SOLUTIONTIME=  2.4248301E+00
  0.0000000E+00  0.0000000E+00  9.8825445E-01  4.5000000E-01  4.4471450E-01
  5.0000000E+01  0.0000000E+00  9.8825445E-01  4.5000000E-01  4.4471450E-01
  0.0000000E+00  5.0000000E+00  9.6475197E-01  4.5000000E-01  4.3413839E-01
  5.0000000E+01  5.0000000E+00  9.6475197E-01  4.5000000E-01  4.3413839E-01
  0.0000000E+00  1.0000000E+01  9.2945319E-01  4.5000000E-01  4.1825394E-01
  5.0000000E+01  1.0000000E+01  9.2945319E-01  4.5000000E-01  4.1825394E-01
  0.0000000E+00  1.5000000E+01  8.9412520E-01  4.5000000E-01  4.0235634E-01
  5.0000000E+01  1.5000000E+01  8.9412520E-01  4.5000000E-01  4.0235634E-01
  0.0000000E+00  2.0000000E+01  8.5881666E-01  4.5000000E-01  3.8646750E-01
  5.0000000E+01  2.0000000E+01  8.5881666E-01  4.5000000E-01  3.8646750E-01
  0.0000000E+00  2.5000000E+01  8.2359061E-01  4.5000000E-01  3.7061577E-01
  5.0000000E+01  2.5000000E+01  8.2359061E-01  4.5000000E-01  3.7061577E-01
  0.0000000E+00  3.0000000E+01  7.8852936E-01  4.5000000E-01  3.5483821E-01
  5.0000000E+01  3.0000000E+01  7.8852936E-01  4.5000000E-01  3.5483821E-01
  0.0000000E+00  3.5000000E+01  7.5374127E-01  4.5000000E-01  3.3918357E-01
  5.0000000E+01  3.5000000E+01  7.5374127E-01  4.5000000E-01  3.3918357E-01
  0.0000000E+00  4.0000000E+01  7.1937020E-01  4.5000000E-01  3.2371659E-01
  5.0000000E+01  4.0000000E+01  7.1937020E-01  4.5000000E-01  3.2371659E-01
  0.0000000E+00  4.5000000E+01  6.8560873E-01  4.5000000E-01  3.0852393E-01
  5.0000000E+01  4.5000000E+01  6.8560873E-01  4.5000000E-01  3.0852393E-01
  0.0000000E+00  5.0000000E+01  6.5271648E-01  4.5000000E-01  2.9372242E-01
  5.0000000E+01  5.0000000E+01  6.5271648E-01  4.5000000E-01  2.9372242E-01
