33
# x y z
0	15	0
1	15	0
2	15	0
3	15	0
4	15	0
5	15	0
6	15	0
6.8741572761215	14.514357068821	0
7.7483145522431	14.028714137643	0
8.6224718283646	13.543071206464	0
9.4966291044861	13.057428275285	0
10.370786380608	12.571785344107	0
11.244943656729	12.086142412928	0
12.119100932851	11.60049948175	0
12.993258208972	11.114856550571	0
13.867415485094	10.629213619392	0
14.741572761215	10.143570688214	0
15.615730037337	9.657927757035	0
16.489887313458	9.1722848258564	0
17.36404458958	8.6866418946778	0
18.238201865702	8.2009989634992	0
19.112359141823	7.7153560323205	0
19.986516417945	7.2297131011419	0
20.860673694066	6.7440701699633	0
21.734830970188	6.2584272387846	0
22.608988246309	5.772784307606	0
23.483145522431	5.2871413764274	0
24.408739718026	5	0
25.408739718026	5	0
26.408739718026	5	0
27.408739718026	5	0
28.408739718026	5	0
29.408739718026	5	0
1035
# a b m n rhoa k err ip iperr
1	2	3	4	8.72295391111154e+02	-1.88495559215388e+01	1.00214568642931e-02	0.00000000000000e+00	0.00000000000000e+00
2	3	4	5	8.36143073456025e+02	-1.88495559215388e+01	1.00224326830597e-02	0.00000000000000e+00	0.00000000000000e+00
3	4	5	6	8.21290010733486e+02	-1.88495559215388e+01	1.00228771278476e-02	0.00000000000000e+00	0.00000000000000e+00
4	5	6	7	7.62746722501432e+02	-1.88495559215388e+01	1.00242779518505e-02	0.00000000000000e+00	0.00000000000000e+00
5	6	7	8	9.28579027799280e+02	-1.92410338475267e+01	1.00207638555440e-02	0.00000000000000e+00	0.00000000000000e+00
6	7	8	9	9.14560637104962e+02	-1.92410338475267e+01	1.00206145412641e-02	0.00000000000000e+00	0.00000000000000e+00
7	8	9	10	7.90958992097076e+02	-1.88495559215387e+01	1.00236981536354e-02	0.00000000000000e+00	0.00000000000000e+00
8	9	10	11	8.58921984381864e+02	-1.88495559215388e+01	1.00220197644725e-02	0.00000000000000e+00	0.00000000000000e+00
9	10	11	12	8.74041723034119e+02	-1.88495559215387e+01	1.00219007211079e-02	0.00000000000000e+00	0.00000000000000e+00
10	11	12	13	8.50080366384715e+02	-1.88495559215388e+01	1.00218692418388e-02	0.00000000000000e+00	0.00000000000000e+00
11	12	13	14	8.68041234695748e+02	-1.88495559215388e+01	1.00220252310476e-02	0.00000000000000e+00	0.00000000000000e+00
12	13	14	15	8.47406103186264e+02	-1.88495559215387e+01	1.00221815270125e-02	0.00000000000000e+00	0.00000000000000e+00
13	14	15	16	8.48151296390745e+02	-1.88495559215388e+01	1.00220996365894e-02	0.00000000000000e+00	0.00000000000000e+00
14	15	16	17	8.60617443064732e+02	-1.88495559215387e+01	1.00221627852113e-02	0.00000000000000e+00	0.00000000000000e+00
15	16	17	18	8.60982918176535e+02	-1.88495559215387e+01	1.00222657519160e-02	0.00000000000000e+00	0.00000000000000e+00
16	17	18	19	8.28450216533600e+02	-1.88495559215388e+01	1.00223671320571e-02	0.00000000000000e+00	0.00000000000000e+00
17	18	19	20	8.32669008514857e+02	-1.88495559215388e+01	1.00224788029599e-02	0.00000000000000e+00	0.00000000000000e+00
18	19	20	21	8.42207455273634e+02	-1.88495559215387e+01	1.00225118990384e-02	0.00000000000000e+00	0.00000000000000e+00
19	20	21	22	8.43430384678086e+02	-1.88495559215387e+01	1.00225677934041e-02	0.00000000000000e+00	0.00000000000000e+00
20	21	22	23	8.18448746280965e+02	-1.88495559215387e+01	1.00227498236535e-02	0.00000000000000e+00	0.00000000000000e+00
21	22	23	24	8.16040659108896e+02	-1.88495559215388e+01	1.00227910208473e-02	0.00000000000000e+00	0.00000000000000e+00
22	23	24	25	8.20636563792690e+02	-1.88495559215388e+01	1.00229690972970e-02	0.00000000000000e+00	0.00000000000000e+00
23	24	25	26	8.07398988607398e+02	-1.88495559215387e+01	1.00230383974781e-02	0.00000000000000e+00	0.00000000000000e+00
24	25	26	27	8.28752093575996e+02	-1.88495559215388e+01	1.00226579682994e-02	0.00000000000000e+00	0.00000000000000e+00
25	26	27	28	8.12763702857491e+02	-1.91662214494505e+01	1.00238806107408e-02	0.00000000000000e+00	0.00000000000000e+00
26	27	28	29	7.30306487606771e+02	-1.78511319560395e+01	1.00244729103925e-02	0.00000000000000e+00	0.00000000000000e+00
27	28	29	30	7.76834131756486e+02	-1.92419682724375e+01	1.00248064612651e-02	0.00000000000000e+00	0.00000000000000e+00
28	29	30	31	7.91445210488020e+02	-1.88495559215388e+01	1.00231592641904e-02	0.00000000000000e+00	0.00000000000000e+00
29	30	31	32	7.91572144071378e+02	-1.88495559215388e+01	1.00237276198592e-02	0.00000000000000e+00	0.00000000000000e+00
30	31	32	33	8.01066385387368e+02	-1.88495559215388e+01	1.00235323993951e-02	0.00000000000000e+00	0.00000000000000e+00
1	2	4	5	1.03033242384867e+03	-7.53982236861549e+01	1.00742683570346e-02	0.00000000000000e+00	0.00000000000000e+00
2	3	5	6	9.35800304861638e+02	-7.53982236861549e+01	1.00797931328078e-02	0.00000000000000e+00	0.00000000000000e+00
3	4	6	7	8.53967502650573e+02	-7.53982236861549e+01	1.00894755805592e-02	0.00000000000000e+00	0.00000000000000e+00
4	5	7	8	9.77770766758267e+02	-7.88179583003060e+01	1.00798088192506e-02	0.00000000000000e+00	0.00000000000000e+00
5	6	8	9	1.19394910678563e+03	-7.08839950849544e+01	1.00596509911097e-02	0.00000000000000e+00	0.00000000000000e+00
6	7	9	10	9.95569552407373e+02	-7.88179583003060e+01	1.00791617317956e-02	0.00000000000000e+00	0.00000000000000e+00
7	8	10	11	8.53813220554473e+02	-7.53982236861550e+01	1.00886346102201e-02	0.00000000000000e+00	0.00000000000000e+00
8	9	11	12	9.48053823440318e+02	-7.53982236861548e+01	1.00804262111682e-02	0.00000000000000e+00	0.00000000000000e+00
9	10	12	13	9.44948625638684e+02	-7.53982236861548e+01	1.00797840700629e-02	0.00000000000000e+00	0.00000000000000e+00
10	11	13	14	9.41614654239261e+02	-7.53982236861553e+01	1.00804497311270e-02	0.00000000000000e+00	0.00000000000000e+00
11	12	14	15	9.37468206928211e+02	-7.53982236861549e+01	1.00814517904927e-02	0.00000000000000e+00	0.00000000000000e+00
12	13	15	16	9.15060668180843e+02	-7.53982236861550e+01	1.00816479649981e-02	0.00000000000000e+00	0.00000000000000e+00
13	14	16	17	9.14789403915163e+02	-7.53982236861552e+01	1.00815664970552e-02	0.00000000000000e+00	0.00000000000000e+00
14	15	17	18	9.20394185371704e+02	-7.53982236861547e+01	1.00823900141683e-02	0.00000000000000e+00	0.00000000000000e+00
15	16	18	19	9.06580871757730e+02	-7.53982236861548e+01	1.00837058001276e-02	0.00000000000000e+00	0.00000000000000e+00
16	17	19	20	8.88816728557165e+02	-7.53982236861551e+01	1.00850521608726e-02	0.00000000000000e+00	0.00000000000000e+00
17	18	20	21	8.87020819913702e+02	-7.53982236861549e+01	1.00860245849565e-02	0.00000000000000e+00	0.00000000000000e+00
18	19	21	22	8.57229980636530e+02	-7.53982236861549e+01	1.00870273648444e-02	0.00000000000000e+00	0.00000000000000e+00
19	20	22	23	8.57197402590205e+02	-7.53982236861548e+01	1.00880831256198e-02	0.00000000000000e+00	0.00000000000000e+00
20	21	23	24	8.32485438650284e+02	-7.53982236861550e+01	1.00889886171039e-02	0.00000000000000e+00	0.00000000000000e+00
21	22	24	25	8.30662344905291e+02	-7.53982236861555e+01	1.00906491595023e-02	0.00000000000000e+00	0.00000000000000e+00
22	23	25	26	8.08588659285874e+02	-7.53982236861550e+01	1.00920136832285e-02	0.00000000000000e+00	0.00000000000000e+00
23	24	26	27	8.20013788661707e+02	-7.53982236861548e+01	1.00899330846477e-02	0.00000000000000e+00	0.00000000000000e+00
24	25	27	28	8.14457461304375e+02	-7.73585265530422e+01	1.00939594740697e-02	0.00000000000000e+00	0.00000000000000e+00
25	26	28	29	6.85866134314596e+02	-7.35936749533017e+01	1.01072643836366e-02	0.00000000000000e+00	0.00000000000000e+00
26	27	29	30	6.56049252336935e+02	-7.21705152411361e+01	1.01116389282580e-02	0.00000000000000e+00	0.00000000000000e+00
27	28	30	31	8.10549721461289e+02	-7.80034825281053e+01	1.00970871144896e-02	0.00000000000000e+00	0.00000000000000e+00
28	29	31	32	8.30792937916811e+02	-7.53982236861549e+01	1.00913681328029e-02	0.00000000000000e+00	0.00000000000000e+00
29	30	32	33	8.08864024595264e+02	-7.53982236861549e+01	1.00938711851098e-02	0.00000000000000e+00	0.00000000000000e+00
1	2	5	6	1.07652448396150e+03	-1.88495559215388e+02	1.01746460493947e-02	0.00000000000000e+00	0.00000000000000e+00
2	3	6	7	9.09752990599242e+02	-1.88495559215388e+02	1.02083955789248e-02	0.00000000000000e+00	0.00000000000000e+00
3	4	7	8	1.04549778593399e+03	-2.00293240426672e+02	1.01921712580415e-02	0.00000000000000e+00	0.00000000000000e+00
4	5	8	9	1.25751627903452e+03	-1.79413495708113e+02	1.01412259801447e-02	0.00000000000000e+00	0.00000000000000e+00
5	6	9	10	1.22165733848632e+03	-1.79413495708113e+02	1.01432015624171e-02	0.00000000000000e+00	0.00000000000000e+00
6	7	10	11	1.00330902166340e+03	-2.00293240426672e+02	1.02001464199749e-02	0.00000000000000e+00	0.00000000000000e+00
7	8	11	12	8.43479987186763e+02	-1.88495559215387e+02	1.02252174403326e-02	0.00000000000000e+00	0.00000000000000e+00
8	9	12	13	9.17877629116661e+02	-1.88495559215388e+02	1.02020427419603e-02	0.00000000000000e+00	0.00000000000000e+00
9	10	13	14	9.39471074514176e+02	-1.88495559215388e+02	1.02010454289540e-02	0.00000000000000e+00	0.00000000000000e+00
10	11	14	15	9.24172281153595e+02	-1.88495559215388e+02	1.02041389253654e-02	0.00000000000000e+00	0.00000000000000e+00
11	12	15	16	9.22557870006798e+02	-1.88495559215388e+02	1.02056540009536e-02	0.00000000000000e+00	0.00000000000000e+00
12	13	16	17	9.05997592301296e+02	-1.88495559215388e+02	1.02063741098371e-02	0.00000000000000e+00	0.00000000000000e+00
13	14	17	18	9.16017386283221e+02	-1.88495559215388e+02	1.02073971027142e-02	0.00000000000000e+00	0.00000000000000e+00
14	15	18	19	8.72418325036800e+02	-1.88495559215387e+02	1.02117570792828e-02	0.00000000000000e+00	0.00000000000000e+00
15	16	19	20	8.54117237075873e+02	-1.88495559215388e+02	1.02177725507924e-02	0.00000000000000e+00	0.00000000000000e+00
16	17	20	21	8.36170127452409e+02	-1.88495559215388e+02	1.02229533116185e-02	0.00000000000000e+00	0.00000000000000e+00
17	18	21	22	8.26632901887150e+02	-1.88495559215388e+02	1.02280997159898e-02	0.00000000000000e+00	0.00000000000000e+00
18	19	22	23	8.19107685756049e+02	-1.88495559215387e+02	1.02319457733066e-02	0.00000000000000e+00	0.00000000000000e+00
19	20	23	24	7.89138931569738e+02	-1.88495559215388e+02	1.02367316124126e-02	0.00000000000000e+00	0.00000000000000e+00
20	21	24	25	7.77614322415981e+02	-1.88495559215389e+02	1.02428153884964e-02	0.00000000000000e+00	0.00000000000000e+00
21	22	25	26	7.62576841608062e+02	-1.88495559215389e+02	1.02487930403870e-02	0.00000000000000e+00	0.00000000000000e+00
22	23	26	27	7.78466152264257e+02	-1.88495559215388e+02	1.02448203801960e-02	0.00000000000000e+00	0.00000000000000e+00
23	24	27	28	7.61204591551435e+02	-1.94450332964539e+02	1.02547100680247e-02	0.00000000000000e+00	0.00000000000000e+00
24	25	28	29	6.56862288911627e+02	-1.89030359735734e+02	1.02923829182711e-02	0.00000000000000e+00	0.00000000000000e+00
25	26	29	30	5.18332901880183e+02	-1.77000756200248e+02	1.03384506865055e-02	0.00000000000000e+00	0.00000000000000e+00
26	27	30	31	6.12658198973023e+02	-1.85256431476509e+02	1.03015102728089e-02	0.00000000000000e+00	0.00000000000000e+00
27	28	31	32	7.65290396223407e+02	-1.96652710457043e+02	1.02567396782001e-02	0.00000000000000e+00	0.00000000000000e+00
28	29	32	33	7.86166035677128e+02	-1.88495559215388e+02	1.02392264693767e-02	0.00000000000000e+00	0.00000000000000e+00
1	2	6	7	9.26507065375252e+02	-3.76991118430775e+02	1.03976990267952e-02	0.00000000000000e+00	0.00000000000000e+00
2	3	7	8	1.06539330762317e+03	-4.05222016673075e+02	1.03839292741930e-02	0.00000000000000e+00	0.00000000000000e+00
3	4	8	9	1.27470884287776e+03	-3.65996132145816e+02	1.02893380733061e-02	0.00000000000000e+00	0.00000000000000e+00
4	5	9	10	1.24742350353157e+03	-3.53565452213077e+02	1.02817601430277e-02	0.00000000000000e+00	0.00000000000000e+00
5	6	10	11	1.17479811734155e+03	-3.65996132145818e+02	1.03103544884645e-02	0.00000000000000e+00	0.00000000000000e+00
6	7	11	12	9.26188112842183e+02	-4.05222016673073e+02	1.04410139120218e-02	0.00000000000000e+00	0.00000000000000e+00
7	8	12	13	7.49481129685625e+02	-3.76991118430774e+02	1.04971911938923e-02	0.00000000000000e+00	0.00000000000000e+00
