X,Y,water_content,pressure_head
30.0,6.554032726341078,0.23665409001504537,-136.6569439303277
27.34771409607044,7.581771905763937,0.24433382135059678,-100.90049754083206
27.43285278826383,7.721181270509291,0.24085706442154198,-115.59588799770202
27.51799148045722,7.860590635254645,0.17694372536036346,-2328.0443998347164
27.26097926111035,7.721181270509291,0.24300096991502929,-106.27158959544789
27.34611795330374,7.860590635254645,0.18926049291494537,-1191.7132812222717
27.43125664549713,8.0,0.11562305989211738,-210463.87488281736
27.174244426150267,7.860590635254645,0.24166401530112236,-111.98282816160001
27.259383118343656,8.0,0.11383037066351644,-251205.88668050154
27.08750959119018,8.0,0.09581383818717082,-1907110.557089444
29.544436209170915,5.923022809642795,0.25039462036130045,-80.01892227581796
29.696290806113947,5.826994498235949,0.250321245146552,-80.24082031453396
29.84814540305697,5.730966186829104,0.24980710565876527,-81.81511159470963
30.0,5.634937875422258,0.2492220499182367,-83.64873194223975
29.696290806113947,6.018200007095391,0.2479140488426601,-87.91681947058979
29.84814540305697,5.922171695688545,0.2478350645394061,-88.18224773776556
30.0,5.826143384281699,0.24753648895096364,-89.19375019891552
29.84814540305697,6.1133772045479855,0.24503958882100754,-98.17993988236108
30.0,6.01734889314114,0.24507856294122862,-98.03211427468352
26.830972097493376,7.58317618817762,0.25004009457100534,-81.09745921970963
26.916484595392312,7.72211745878508,0.2464947317185105,-92.82601137501406
27.001997093291244,7.86105872939254,0.15944028659048953,-6691.888085328741
26.74461106823884,7.72211745878508,0.24914922026190728,-83.88018802116422
26.83012356613777,7.861058729392539,0.24607218768195444,-94.34623388052162
26.915636064036704,8.0,0.11834659254038338,-161987.42784888504
26.65825003898429,7.86105872939254,0.14809883010834995,-14366.761537051158
26.743762536883224,8.0,0.09005485366052171,-4114911.7634280114
26.57188900972975,8.0,0.10592368997446333,-575593.9192452878
29.57787223904496,5.423550322077709,0.2539699893685212,-69.99457419068666
29.71858149269664,5.28236688138514,0.25368456364410485,-70.74098014243931
29.85929074634832,5.141183440692569,0.2532552810538687,-71.88040383029629
30.0,5.0,0.24080588280043388,-115.82941373185417
29.71858149269664,5.494012839859225,0.25262711122895126,-73.5849082210728
29.85929074634832,5.352829399166656,0.2523706648189263,-74.29372015646598
30.0,5.211645958474086,0.2518940828444606,-75.63136110658206
29.85929074634832,5.564475357640742,0.2509989874924946,-78.21711613039247
30.0,5.423291916948172,0.25072963851990404,-79.01446084259231
26.31741994064531,7.586638704037921,0.2583608236141285,-59.554799811880066
26.40224296367346,7.724425802691949,0.2549720992047394,-67.44290652767447
26.4870659867016,7.862212901345973,0.25157357594116625,-76.54608828809558
26.230369436519982,7.724425802691949,0.2580438732162569,-60.247043264598084
26.31519245954813,7.862212901345973,0.15584093621230904,-8463.857468236649
26.40001548257628,8.0,0.1009255755666589,-1018381.4877784358
26.143318932394656,7.862212901345973,0.18492797504954495,-1499.0181154152447
26.2281419554228,8.0,0.08741798778239647,-6002207.214416138
26.056268428269327,8.0,0.11063479301293623,-347730.38431024476
29.49964003143141,5.28236688138514,0.2553204177359589,-66.58048612732935
29.421407823817876,5.141183440692569,0.25682890828907967,-62.98521834473447
29.343175616204327,5.0,0.24080588280043388,-115.82941373185417
29.640349285083097,5.14118344069257,0.254941006460924,-67.52049609342949
29.56211707746955,5.0,0.24080588280043388,-115.82941373185417
29.781058538734776,5.0,0.24080588280043388,-115.82941373185417
29.001749369849527,5.55979092532349,0.2599391371594138,-56.23740164323676
28.88757556054053,5.3731939502156605,0.2629438864771183,-50.47738630755832
28.773401751231525,5.18659697510783,0.2650604373776325,-46.81600436875295
28.659227941922524,5.0,0.24080588280043388,-115.82941373185417
29.115558118634464,5.3731939502156605,0.2598972416675352,-56.32274469031861
29.00138430932546,5.186596975107831,0.2626418210554409,-51.02554774327013
28.887210500016455,5.0,0.24080588280043388,-115.82941373185417
29.229366867419397,5.18659697510783,0.2588010576371844,-58.608002281657775
29.115193058110396,5.0,0.24080588280043388,-115.82941373185417
25.804657221654693,7.583373521039654,0.27044523308415,-38.767694897773545
25.888527623859574,7.722249014026437,0.2662274499219687,-44.9247457055915
25.97239802606445,7.861124507013217,0.22082201072681357,-265.0643164183683
25.71665409670609,7.722249014026437,0.26971211392513306,-39.76658652453507
25.80052449891097,7.861124507013217,0.21294449455902195,-376.30274018998097
25.884394901115847,8.0,0.10579215878538631,-584013.2780292295
25.62865097175749,7.861124507013217,0.27011335550801147,-39.216373520513315
25.71252137396237,8.0,0.10391573016031397,-720476.3845992051
25.54064784680889,8.0,0.10423442175467747,-694970.9119534763
28.25193137950583,5.589693016083821,0.26708226287736414,-43.59356945936813
28.144792559809147,5.393128677389214,0.2705219384739277,-38.66481087410111
28.03765374011246,5.196564338694607,0.27374209063406163,-34.608632589944335
27.930514920415774,5.0,0.24080588280043388,-115.82941373185417
28.3876969003114,5.393128677389214,0.26725570358572226,-43.32888495954625
28.28055808061471,5.196564338694607,0.2701950457980631,-39.105397810069775
28.173419260918024,5.0,0.24080588280043388,-115.82941373185417
28.52346242111696,5.196564338694607,0.2671065526204513,-43.55639285471044
28.416323601420277,5.0,0.24080588280043388,-115.82941373185417
27.485496380982887,5.596514228360954,0.27674734018793834,-31.24743867449667
27.371946808699448,5.397676152240637,0.27937644794998384,-28.603582020200935
27.25839723641601,5.1988380761203175,0.2820369715892664,-26.179320687484225
27.14484766413257,5.0,0.24080588280043388,-115.82941373185417
27.633835894127184,5.397676152240637,0.2763630189050611,-31.656259070452858
27.52028632184374,5.1988380761203175,0.278828548260605,-29.133297702048807
27.406736749560302,5.0,0.24080588280043388,-115.82941373185417
27.78217540727148,5.1988380761203175,0.2763680387202779,-31.65088097279313
27.66862583498804,5.0,0.24080588280043388,-115.82941373185417
25.2886332273409,7.580413734846168,0.2834998303178202,-24.94446727090058
25.3726381004969,7.720275823230779,0.2785126288442256,-29.443695667496193
25.456642973652897,7.860137911615389,0.2591267854474871,-57.91829944144883
25.20076457334342,7.720275823230779,0.28351853857881826,-24.929100756434025
25.284769446499418,7.860137911615389,0.23176149966496876,-166.77309246256874
25.36877431965541,8.0,0.13795755367542412,-30373.373443159377
25.112895919345945,7.860137911615389,0.14105706224309164,-23986.124598066068
25.196900792501943,8.0,0.090676502816024,-3773772.1617185376
25.025027265348463,8.0,0.0909433553750445,-3637154.5286012166
26.723903102297445,5.590462785445397,0.28976609438506296,-20.340305425423296
26.598131292774184,5.393641856963598,0.2926345936707085,-18.554725409521783
26.47235948325092,5.196820928481799,0.2959711894216553,-16.693281292976543
26.34658767372765,5.0,0.24080588280043388,-115.82941373185417
26.864217956242488,5.393641856963598,0.28864308080003204,-21.090692697844283
26.738446146719223,5.196820928481799,0.29177109361075604,-19.073213981270975
26.61267433719596,5.0,0.24080588280043388,-115.82941373185417
27.004532810187527,5.196820928481799,0.2868680305711524,-22.34033393322236
26.878761000664262,5.0,0.24080588280043388,-115.82941373185417
24.779268818801174,7.577071841797382,0.2955509771001128,-16.915891825938186
24.861188300983606,7.718047894531589,0.2920858203648695,-18.88239612129752
24.943107783166035,7.8590239472657935,0.2899981642216753,-20.188965675622757
24.689314761183237,7.718047894531589,0.2953903055512104,-17.001877023067866
24.77123424336566,7.8590239472657935,0.2929719984303373,-18.356398197437784
24.85315372554809,8.0,0.11980079162141224,-141324.64406369437
24.59936070356529,7.8590239472657935,0.2956724883177087,-16.851183943984427
24.68128018574772,8.0,0.11722496407114456,-180247.52199035915
24.509406645947347,8.0,0.13125511978276203,-51851.97782808354
25.94023978240604,5.598754817420769,0.3046945364834387,-12.732733864239972
25.80921688855833,5.399169878280514,0.30752627148991796,-11.680223158708124
25.678193994710615,5.199584939140257,0.31241810464486347,-10.080673607973711
25.547171100862908,5.000000000000001,0.24080588280043388,-115.82941373185417
26.07568907951325,5.399169878280513,0.3023938478308838,-13.665180185880288
25.944666185665536,5.199584939140257,0.30422649162898807,-12.916578348074314
25.813643291817822,5.0,0.24080588280043388,-115.82941373185417
26.21113837662045,5.199584939140256,0.30023527690225243,-14.609079246356153
26.08011548277274,5.0,0.24080588280043388,-115.82941373185417
25.154320290134585,5.589235012496427,0.32169047077400126,-7.668968737957328
25.019318213291506,5.392823341664286,0.32560258756639565,-6.847474681972833
24.884316136448422,5.196411670832143,0.32861164858236996,-6.280801692348635
24.749314059605343,5.000000000000001,0.24080588280043388,-115.82941373185417
25.285270560377363,5.392823341664286,0.32040920306400916,-7.960929869952133
25.150268483534283,5.196411670832143,0.32403804678082115,-7.1638925032769905
25.0152664066912,5.000000000000001,0.24080588280043388,-115.82941373185417
25.416220830620134,5.196411670832143,0.3194750279697965,-8.18145348170142
25.28121875377705,5.000000000000001,0.24080588280043388,-115.82941373185417
24.339604430631567,8.0,0.10381956208020163,-728377.7343163113
24.169802215315784,8.0,0.1102721598101355,-361097.239931742
24.0,8.0,0.11008741356680216,-368127.87146574416
24.43590112574532,7.851621795244523,0.2977300863530854,-15.796095066620838
24.266098910429537,7.851621795244523,0.2994041939978217,-14.991545951558363
24.096296695113757,7.851621795244522,0.3003232657506876,-14.569222934659777
24.36239560554329,7.703243590489046,0.30121094930205206,-14.173790063953854
24.192593390227508,7.703243590489045,0.30291181300971937,-13.448852247769041
24.288890085341265,7.554865385733568,0.30515332165044645,-12.55532730786905
24.34753029579044,5.591070776987396,0.33768209906943575,-4.858696863544242
24.2133953294837,5.394047184658264,0.34107672291928426,-4.419210121145877
24.07926036317696,5.197023592329132,0.3447230164986459,-3.994023534721296
23.945125396870218,5.0,0.24080588280043388,-115.82941373185417
24.48145821706208,5.394047184658265,0.3362584006239974,-5.056767369579488
24.34732325075533,5.197023592329133,0.3400441491593229,-4.548206700517006
24.21318828444859,5.0,0.24080588280043388,-115.82941373185417
24.61538613833371,5.197023592329133,0.3340588584995946,-5.380049951294639
24.48125117202697,5.0,0.24080588280043388,-115.82941373185417
23.490458808034003,8.28307843998111,0.11399471065347261,-247124.42714321017
23.4789949060964,8.083590090142145,0.2988247067880578,-15.264784463037481
23.467531004158797,7.884101740303178,0.303368777830286,-13.261141186009512
23.456067102221187,7.684613390464213,0.308194237638991,-11.44618530212736
23.66030587202267,8.188718959987408,0.11889110338607806,-153877.78868756202
23.648841970085066,7.989230610148441,0.2996260025033712,-14.888396055439847
23.637378068147456,7.789742260309474,0.3030937622173761,-13.373761937732192
23.83015293601133,8.094359479993704,0.12329470853455785,-102731.99559292207
23.818689034073728,7.894871130154737,0.30069499798802074,-14.402162325054546
23.53248275821103,5.581272567411874,0.35023470787501876,-3.4317107991124987
23.393924968146475,5.387515044941249,0.35325850902883466,-3.1592391875043377
23.255367178081915,5.193757522470625,0.3551618869922641,-2.9994203545342693
23.11680938801736,5.0,0.24080588280043388,-115.82941373185417
23.67003030443076,5.387515044941249,0.35000416208213947,-3.453473087323083
23.531472514366204,5.193757522470625,0.35298701283674255,-3.182750266163383
23.392914724301644,5.0,0.24080588280043388,-115.82941373185417
23.80757785065049,5.193757522470625,0.34999163533528643,-3.4546596964978167
23.66902006058593,5.0,0.24080588280043388,-115.82941373185417
22.83242244593833,8.648654196700925,0.11209397303140979,-299275.63994536817
22.804629979851743,8.398370965085249,0.29530299841963686,-17.0488035842815
22.77683751376515,8.148087733469573,0.3012608458763521,-14.151917989945153
22.74904504767856,7.897804501853898,0.3094445258388171,-11.021883271021478
23.051767899970223,8.526795611127653,0.12648430939881977,-77582.14265005059
23.02397543388363,8.276512379511978,0.29734349738009885,-15.988608285842734
22.99618296779704,8.026229147896302,0.3033495574751171,-13.26897789145842
23.271113354002114,8.404937025554382,0.250106480919346,-3.6786741604539452
23.24332088791552,8.154653793938706,0.2983965106684884,-15.470229758042652
22.665411995644646,5.690090375847262,0.3565042308956881,-2.8917903324902974
22.516506539895488,5.460060250564842,0.3584751125740452,-2.7409718388756574
22.36760108414633,5.23003012528242,0.35961786165279647,-2.6572730208645954
22.218695628397164,5.0,0.24080588280043388,-115.82941373185417
22.815877793102217,5.460060250564842,0.35723258903864175,-2.8350765763353327
22.66697233735306,5.23003012528242,0.35851290408526365,-2.738160793543811
22.518066881603893,5.0,0.24080588280043388,-115.82941373185417
22.966343590559788,5.23003012528242,0.3568345405362581,-2.8659262605791795
22.817438134810622,5.0,0.24080588280043388,-115.82941373185417
21.98426750791917,9.119851384489351,0.23273858359044,-4.692450996924211
21.95549056541106,8.83694266044348,0.2886986128257396,-21.052871941133155
21.926713622902952,8.554033936397607,0.29404885092520866,-17.738991689867866
21.89793668039484,8.271125212351736,0.30385970907963317,-13.062697525983156
22.266985820592225,8.962785655226543,0.24113286116417967,-4.1639762937774085
22.23820887808412,8.67987693118067,0.28972508201358077,-20.367181675773967
22.209431935576006,8.396968207134798,0.29686609019126614,-16.229943715524957
22.54970413326528,8.805719925963734,0.25722033830174484,-3.3426705124232767
22.52092719075717,8.522811201917861,0.2928116484442557,-18.450357295002714
21.667420163031828,5.768160673022804,0.35732746945255345,-2.827774062182758
21.52087003424946,5.512107115348536,0.35893932216898966,-2.7066481419986324
21.37431990546709,5.256053557674267,0.3595723358266422,-2.660556535571104
21.22776977668472,5.0,0.24080588280043388,-115.82941373185417
21.85117865148694,5.512107115348536,0.3592447841922949,-2.6843045877897094
21.70462852270457,5.256053557674267,0.3601109833722786,-2.621973345338693
21.5580783939222,5.0,0.24080588280043388,-115.82941373185417
22.03493713994205,5.256053557674267,0.3601582860103019,-2.618612705856057
21.88838701115968,5.0,0.24080588280043388,-115.82941373185417
21.01399518721507,8.588498074456822,0.30380388123059676,-13.085097985758336
21.33741929411644,8.765615844467666,0.296223882053655,-16.560980478749347
21.660843401017804,8.942733614478508,0.28887483585584556,-20.933351390464733
21.005616053427705,8.94995097818363,0.2967804013029249,-16.273686434842155
21.329040160329072,9.127068748194471,0.28987326839481536,-20.270257941969366
21.652464267230435,9.304186518205311,0.11253052081111595,-286286.99956718815
20.997236919640336,9.311403881910437,0.2912252305881476,-19.40926755524012
21.3206610265417,9.488521651921277,0.08991549916015058,-4196045.260489583
20.988857785852968,9.67285678563724,0.09742031537647312,-1557751.726883551
20.62364239908816,5.867088420103216,0.3543998047336861,-3.0623722717267294
20.460847430917028,5.578058946735478,0.35475738579678784,-3.032664506810035
20.298052462745886,5.289029473367739,0.35480154407476255,-3.0290167419335003
20.13525749457475,5.0,0.24080588280043388,-115.82941373185417
20.825018191620348,5.578058946735478,0.356627443511674,-2.88211426445779
20.66222322344921,5.289029473367739,0.3566091479466369,-2.883548914842659
20.49942825527807,5.0,0.24080588280043388,-115.82941373185417
21.02639398415253,5.289029473367739,0.35835010400693856,-2.7502916173838043
20.863599015981396,5.0,0.24080588280043388,-115.82941373185417
20.028452051251342,9.153004837637548,0.307211244133383,-11.792427504462845
20.348587296118552,9.326288820304113,0.30063065267815425,-14.430927474694736
20.66872254098576,9.499572802970675,0.2938615705674512,-17.84469156585378
20.015872974682274,9.511130109990932,0.3013013130800832,-14.134206681890724
20.336008219549484,9.684414092657496,0.2948337860304171,-17.303472983860424
20.656143464416694,9.85769807532406,0.10240078588753601,-856992.6282922266
20.003293898113206,9.869255382344315,0.29644568542005506,-16.44580966789314
20.323429142980416,10.04253936501088,0.22788795583502386,-5.036740245765218
19.99071482154414,10.2273806546977,0.21205278660128624,-6.412608218751825
19.444615573997,5.939380412260156,0.3484311504427225,-3.605890583150123
19.273153465039638,5.626253608173437,0.348106258712644,-3.6382458375961195
19.101691356082267,5.313126804086719,0.3481278537270287,-3.636085756819571
18.930229247124903,5.0,0.24080588280043388,-115.82941373185417
19.67482954752292,5.626253608173437,0.3508369624593206,-3.375538844344958
19.50336743856555,5.313126804086719,0.3506631357615439,-3.391651654753692
19.331905329608183,5.0,0.24080588280043388,-115.82941373185417
19.90504352104883,5.313126804086719,0.3529237150813256,-3.18825799936079
19.733581412091468,5.0,0.24080588280043388,-115.82941373185417
19.0542424492418,9.691382360746992,0.31430823829319726,-9.528538168858152
19.366399906675912,9.870048458730562,0.3068215479857264,-11.932874886469556
19.678557364110027,10.048714556714131,0.2998028093796426,-14.806736386644193
19.03368558523964,10.054889748417382,0.3104083384143404,-10.706622584803563
19.34584304267375,10.23355584640095,0.3047376526327665,-12.715944087825001
19.658000500107864,10.41222194438452,0.07960615247244439,-20570245.664115
19.013128721237475,10.418397136087773,0.3087452548244505,-11.257011765346121
19.32528617867159,10.59706323407134,0.24154526510512486,-4.139988868612808
18.992571857235312,10.78190452375816,0.10090756597239674,-1020551.7454767694
18.189760900230347,5.965130888546498,0.3403805244126288,-4.505747693690694
17.993341133040897,5.643420592364333,0.3397662138456096,-4.583612062261912
17.796921365851443,5.321710296182166,0.3386460837154225,-4.7293218097506395
17.600501598661992,5.0,0.24080588280043388,-115.82941373185417
18.43658368252853,5.643420592364333,0.34270294782968297,-4.22390810110568
18.24016391533908,5.321710296182166,0.3419518178176484,-4.31294574336547
18.043744148149628,5.0,0.24080588280043388,-115.82941373185417
18.68340646482672,5.321710296182166,0.34479702841923043,-3.9858577869148517
18.486986697637263,5.0,0.24080588280043388,-115.82941373185417
18.038368766810727,10.228194536111692,0.32269783461417445,-7.447630238725904
18.356436463618923,10.412764531993847,0.31751319105001846,-8.666649959205918
18.67450416042712,10.597334527876004,0.31250894226092085,-10.053348799124514
18.023722142182645,10.59760582168067,0.32069010475923004,-7.895896745822135
18.34178983899084,10.782175817562823,0.3162194377502913,-9.003825085914501
18.659857535799038,10.96674581344498,0.1048853002268338,-645963.6306588505
18.009075517554564,10.967017107249646,0.31861493655209633,-8.390407470132475
18.32714321436276,11.1515871031318,0.08407021654520935,-9951092.430216745
17.994428892926482,11.336428392818622,0.08601080951865296,-7395515.93168898
16.82830493577633,6.131559355674868,0.33027608278705906,-5.989382334174997
16.596934723104564,5.754372903783246,0.32882057550986665,-6.243391950303383
16.365564510432797,5.377186451891623,0.32684535285029737,-6.606968901918835
16.134194297761027,5.0,0.24080588280043388,-115.82941373185417
17.085703823404884,5.754372903783246,0.332236172756773,-5.664839196146317
16.854333610733118,5.377186451891623,0.3315086668436619,-5.783020617377514
16.622963398061348,5.0,0.24080588280043388,-115.82941373185417
17.34310271103344,5.377186451891623,0.33469960837185997,-5.283636134060497
17.11173249836167,5.0,0.24080588280043388,-115.82941373185417
17.04574445953821,10.789876104885131,0.3285840434077248,-6.285762740262182
17.361972604000968,10.972060200862964,0.32387294883970613,-7.1982004100955415
17.678200748463723,11.154244296840792,0.31960883075823043,-8.14946178203357
17.02925828256469,11.156901490549782,0.32623045162051195,-6.72479878878548
17.345486427027446,11.339085586527611,0.32086508810862685,-7.855679000125723
17.661714571490204,11.52126968250544,0.09172010138061651,-3270028.3272874467
17.01277210559117,11.523926876214432,0.3234139210713086,-7.29453262437567
17.329000250053927,11.706110972192262,0.07456622203657073,-50832696.84316319
16.996285928617652,11.890952261879082,0.09589617788423728,-1887204.7458214208
15.32203464937534,6.208468095412068,0.31974710644863485,-8.116544340779942
15.0537556139907,5.80564539694138,0.31751194620786327,-8.666967659644204
14.78547657860606,5.40282269847069,0.31614368918428853,-9.024007432511596
14.51719754322142,5.0,0.24080588280043388,-115.82941373185417
15.59275453217057,5.80564539694138,0.32123129851426613,-7.7722325587334
15.32447549678593,5.40282269847069,0.31942517521116776,-8.193408180025354
15.056196461401289,5.0,0.24080588280043388,-115.82941373185417
15.8634744149658,5.40282269847069,0.3229830896262982,-7.386227415104383
15.595195379581158,5.0,0.24080588280043388,-115.82941373185417
16.058926051382805,11.335929106371012,0.33581176650466715,-5.120679803563304
16.371379343794423,11.520936824873704,0.33125567529882466,-5.824740959618109
16.683832636206034,11.705944543376392,0.3261606103192623,-6.738325893950939
16.038665022358146,11.705778114560523,0.3346407316897337,-5.292417152892338
16.35111831476976,11.890785833063212,0.32939774211105777,-6.141296580403905
16.663571607181375,12.0757935515659,0.09883571836923641,-1308628.7627115706
16.018403993333486,12.075627122750031,0.3333780926889495,-5.484567329102016
16.3308572857451,12.260634841252722,0.08540575962996276,-8103338.733243696
15.998142964308826,12.445476130939545,0.21546512375378069,-6.078556624526921
13.68725705376595,6.340915642738013,0.3102000822100306,-10.773892279538126
13.369378336524663,5.893943761825343,0.3084034026987205,-11.373965918939133
13.051499619283376,5.44697188091267,0.3069170716938389,-11.898278020930634
12.733620902042087,5.0,0.24080588280043388,-115.82941373185417
13.96390388358444,5.893943761825343,0.31190174422850186,-10.237559540425401
13.646025166343152,5.44697188091267,0.3106795985128807,-10.619694145357599
13.328146449101864,5.0,0.24080588280043388,-115.82941373185417
14.24055071340293,5.44697188091267,0.3135947148119949,-9.732964895577473
13.92267199616164,5.0,0.24080588280043388,-115.82941373185417
15.66542864287255,12.630317420626364,0.18554066727505092,-10.048280680178506
15.332714321436272,12.815158710313185,0.18337918894231223,-10.45489063132502
14.999999999999996,13.000000000000002,0.19513942484128338,-8.47611472978348
15.67403398124528,12.24976846373746,0.33633791722462714,-5.045478942895098
15.341319659809002,12.434609753424278,0.33694313027586625,-4.960443547149059
15.008605338372725,12.619451043111097,0.3343151585448509,-5.341258745008093
15.349924998181733,12.054060796535373,0.33899863088211235,-4.682933580109139
15.017210676745457,12.238902086222192,0.33793046586936787,-4.825004814014403
15.025816015118185,11.858353129333286,0.34028739628992744,-4.517460201677492
11.977406909423609,6.500501552653716,0.30263979323561796,-13.561985305397998
11.583947849851544,6.00033436843581,0.3016107300685302,-13.999591576898263
11.19048879027948,5.500167184217905,0.30151288897059614,-14.042004433471057
10.797029730707418,5.0,0.24080588280043388,-115.82941373185417
12.229478240296434,6.00033436843581,0.30378018751979335,-13.094617715764397
11.83601918072437,5.500167184217905,0.3027869060579252,-13.500671002973895
11.442560121152308,5.0,0.24080588280043388,-115.82941373185417
12.48154957116926,5.500167184217905,0.3046382589613592,-12.75468563004309
12.088090511597196,5.0,0.24080588280043388,-115.82941373185417
14.66728567856372,13.184841289686824,0.1794397117328972,-11.2543142266651
14.334571357127444,13.369682579373643,0.18781551326928764,-9.642779922227232
14.001857035691168,13.554523869060464,0.2009778975044173,-7.676501604691337
14.669679043202462,12.79542411603013,0.3301017528712207,-6.019206797615348
14.336964721766186,12.980265405716947,0.32497266982200357,-6.973002899644901
14.004250400329909,13.165106695403768,0.3207596894407632,-7.879876688425545
14.339358086404928,12.590848232060251,0.32966367870471425,-6.094865249367253
14.00664376496865,12.775689521747074,0.32478572293850394,-7.010737558501678
14.009037129607394,12.38627234809038,0.3294024708979146,-6.140467615421945
10.54494604221788,5.60411064768752,0.3006404161299027,-14.426558699212858
10.292862353728342,6.20822129537504,0.2998483651196963,-14.785776518911451
10.040778665238802,6.81233194306256,0.29878997837317256,-15.281333807235137
10.122703552462925,5.0,0.24080588280043388,-115.82941373185417
